,FINN-kode,Title,Address,Prisantydning,lat,lng,url,Omkostninger,Totalpris,Kommunale avg.,Boligtype,Eieform,Soverom,Primærrom,Bruksareal,Byggeår,Energimerking,Rom,Tomteareal,Bruttoareal,Eierskifte-forsikring,Formuesverdi,Søn.,,Tir.,Felleskost/mnd.,Etasje,Man.,Fellesgjeld,Ons.,Mobil,Fellesformue,Tomt,Tor.,Telefon,Fax,Renovert år,Festeavgift,Felleskost/mnd. etter avdragsfri periode,Pris med fellesgjeld,Verditakst,Sikringsordning,Grunnflate,Lør.,Låneverdi,Fre.,Solgtpris,Lånetakst,Utleiedel,price,area,price_per_m2,predicted_price,priceyness
907,174924260,"Lys og moderne 2-roms med flott utsikt over Oslo. Balkong, parkeringsmuligheter* og heis. V.v og fyring inkl.","Betzy Kjelsbergs vei 13, 0486 Oslo",3750000.0,59.9537,10.7723,https://www.finn.no/realestate/homes/ad.html?finnkode=174924260,15357.0,3973357.0,,Leilighet,Andel,1,58.0,58.0,1959,D - oransje,2,14284.0,64.0,,1130460.0,,17:30 - 18:15,,3926.0,10,27. april,208000.0,,,,,,,,,,,,,,,,,,,,,3973357.0,58.0,68506.1551724138,4468573.232923543,-0.1174578410817606
908,175368374,"Lys, familievennlig og moderne 4-roms fra 2013 | Solrik terrasse | Garasjeplass | Varmtv/fyring inkl.| Sentralt og rolig","Malerhaugveien 34C, 0661 Oslo",5950000.0,59.91715,10.795614,https://www.finn.no/realestate/homes/ad.html?finnkode=175368374,157670.0,6111724.0,,Leilighet,Eier (Selveier),3,84.0,87.0,2013,E - mørkegrønn,4,4591.0,95.0,,1499859.0,,,,4824.0,1,,4054.0,,,2462.0,,,,,,,,,,,,,,,,,,6111724.0,87.0,70249.70114942528,6359102.319424175,-0.03967832886900169
909,175949519,Lys 2-romsleilighet med god planløsning og solrik veranda - Garasjeplass - Nærhet til marka,"Skullerudveien 93, 1188 Oslo",3100000.0,59.8646,10.837,https://www.finn.no/realestate/homes/ad.html?finnkode=175949519,78842.0,3178842.0,,Leilighet,Eier (Selveier),1,63.0,63.0,1989,F - rød,2,39794.0,70.0,,920932.0,26. april,17:00 - 18:00,,1924.0,1,27. april,,,,9988.0,,,,,,,,,,,,,,,,,,3178842.0,63.0,50457.80952380953,4794526.523699515,-0.4109579801762706
910,175163699,"Lys, attraktiv og gjennomgående 3-r toppleilighet. Sydvest-vendt balkong. Ingen dokumentavgift. *Parkeringsmuligheter.","Havreveien 53, 0680 Oslo",3990000.0,59.8945,10.8116,https://www.finn.no/realestate/homes/ad.html?finnkode=175163699,15382.0,4082382.0,,Leilighet,Andel,2,67.0,75.0,1963,E - rød,3,10895.0,87.0,,914147.0,26. april,16:15 - 17:00,,4243.0,3,,77000.0,,,6300.0,,,,,,,,,,,,,,,,,,4082382.0,75.0,54431.76,5576814.421561845,-0.31193707959217676
911,175195205,Lys og hyggelig 3-roms med solrik sør/vestvendt balkong|Svært god planløsning|Masse potensial|Fyring og varmtvann ink.,"Jens Bjelkes gate 64A, 0652 Oslo",4100000.0,59.9134,10.7728,https://www.finn.no/realestate/homes/ad.html?finnkode=175195205,8699.0,4277309.0,,Leilighet,Andel,2,62.0,62.0,1936,F - mørkegrønn,3,529.0,,,1024186.0,,,,4440.0,3,,168610.0,,,83324.0,,,,,,,,,,,,,,,,,,4277309.0,62.0,68988.85483870968,4729335.865544319,-0.10046071013262292
912,175366368,"Lekker og moderne 4-roms selveierleilighet - Høy standard med bl.a. moderne kjøkken og bad, peis samt klassiske detaljer","Underhaugsveien 7 A, 0354 Oslo",6800000.0,59.924957,10.728636,https://www.finn.no/realestate/homes/ad.html?finnkode=175366368,185870.0,7158391.0,,Leilighet,Eier (Selveier),2,90.0,90.0,1893,G - oransje,4,678.0,101.0,Ja,1851367.0,,,,3758.0,3,,172521.0,,,341818.0,,,,,,,,,,,,,,,,,,7158391.0,90.0,79537.67777777778,6554674.293889757,0.08810680726130826
913,175365213,Majorstuen / Bislett - 2-roms b/l-leilighet i 4. etg. - Kun for blinde og svaksynte - Balkong - Heis - Meget sentralt!,"Sporveisgata 8 A, 0354 Oslo",2900000.0,59.926044,10.728872,https://www.finn.no/realestate/homes/ad.html?finnkode=175365213,15385.0,3011349.0,,Leilighet,Andel,1,61.0,72.0,1972,,2,2940.0,,,,,1500 - 1600,,3750.0,4,27. april,95964.0,,,,,,,,,,,,,,,,,,,,,3011349.0,72.0,41824.291666666664,5381242.447096262,-0.5805311345147253
914,170224244,"Gjennomgående og attraktiv 3-roms i høy 1.etg. Flott bakgård. Tv/internett, fyring og varmtvann inkl. Veldrevet aksjelag","Bjerregaards gate 56A, 0174 Oslo",4790000.0,59.9259,10.7464,https://www.finn.no/realestate/homes/ad.html?finnkode=170224244,12348.0,4975348.0,,Leilighet,Aksje,2,62.0,62.0,1933,G - mørkegrønn,3,4996.0,70.0,,1248753.0,,,,3888.0,1,,173000.0,,952 61 947,8772.0,,,,,,,,,,,,,,,,,,4975348.0,62.0,80247.54838709677,4729335.865544319,0.0507105342431835
915,175364145,"Vakker, gjennomført, klassisk leilighet. Originale detaljer, moderne standard. Delikat bad, pent kjøkken. Påmeldingsvisn","Schweigaards gate 52 A, 0656 Oslo",5500000.0,59.9087,10.76872,https://www.finn.no/realestate/homes/ad.html?finnkode=175364145,149092.0,5652071.0,,Leilighet,Eier (Selveier),2,78.0,78.0,1894,F - oransje,3,378.0,,Ja,1271902.0,26. april,1200 - 1300,,4072.0,3,,2979.0,,,43337.0,,,,,,,,,,,,,,,,,,5652071.0,78.0,72462.44871794872,5772386.396027427,-0.02106355518136027
916,175364015,"Lys og gjennomgående 2-roms i 2. etasje - Solrik, vestvendt balkong - Parkering - Nær flotte turområder og off.komm","Ostadalsveien 38 B, 0753 Oslo",3500000.0,59.940544,10.648024,https://www.finn.no/realestate/homes/ad.html?finnkode=175364015,103130.0,3633548.0,,Leilighet,Eier (Selveier),1,55.0,55.0,1953,E - oransje,,12800.0,60.0,,1026977.0,,,,2436.0,2,,30418.0,,,98090.0,,,,,,,,,,,,,,,,,,3633548.0,55.0,66064.5090909091,4273001.258457961,-0.16210686978526923
917,170209666,Lekker 4-roms penthouseleilighet i 11. etasje. Terrasse med kveldssol og vidstrakt utsikt. Garasjeplass og heis.,"Salmakersvenn Marius Jantzens plass 2, 0252 Oslo",15000000.0,59.907562,10.720168,https://www.finn.no/realestate/homes/ad.html?finnkode=170209666,386670.0,15390805.0,,Leilighet,Eier (Selveier),3,92.0,92.0,2013,D - lysegrønn,4,544.0,107.0,,2115195.0,,,,6593.0,11,,4135.0,,,25502.0,,,,,,,,,,,,,,,,,,15390805.0,92.0,167291.35869565216,6685055.610200145,0.8338957240024687
918,172455180,"Meget lekker, påkostet 5-roms hjørneleilighet med heis, peis, 2 bad, 2 balkonger og utsyn til fjorden. Garasjeleie*","Bjørn Farmanns gate 15, 0271 Oslo",16450000.0,59.912678,10.707708,https://www.finn.no/realestate/homes/ad.html?finnkode=172455180,422820.0,16872820.0,,Leilighet,Eier (Selveier),2,160.0,164.0,1898,G - mørkegrønn,5,744.0,182.0,,2689424.0,,,,5943.0,3,,,,,9564.0,,,,,,,,,,,,,,,,,,16872820.0,164.0,102883.0487804878,11378782.997374127,0.39395356248308744
919,175221569,Lys 3-roms ende og toppleilighet - Balkong på ca. 8 kvm - Parkeringsplass -Heis - Ingen forkjøpsrett - Bygg fra 2006,"Guristuveien 83P, 0690 Oslo",4750000.0,59.8841,10.8421,https://www.finn.no/realestate/homes/ad.html?finnkode=175221569,1161.0,4751161.0,,Leilighet,Andel,2,73.0,75.0,2006,,3,5821.0,83.0,,1050191.0,,,,3101.0,3,,,,,9967.0,,,,,,,,,,,,,,,,,,4751161.0,75.0,63348.81333333333,5576814.421561845,-0.16022871194578414
920,166885562,"Sjeldent lekker, klassisk 5-roms selveier m/heis, 2 balkonger, ildsteder. Påkostet i 2018/19. Representativ gård","President Harbitz' gate 1, 0271 Oslo",22500000.0,59.917877,10.717781,https://www.finn.no/realestate/homes/ad.html?finnkode=166885562,583170.0,23447382.0,,Leilighet,Eier (Selveier),3,175.0,175.0,1894,G - oransje,5,710.0,195.0,,2817228.0,,,,7345.0,2,,364212.0,,,,,,,,,,,,,,,,,,,,,23447382.0,175.0,133985.04,12095880.237081263,0.6618939285156209
921,175361052,"Pent oppusset og påbygget enderekkehus med solrike uteområder, fire soverom & utsikt - Bad & kjøkken fra 2016 - Garasje","Sloreåsen 34E, 1257 Oslo",5700000.0,59.844063,10.793181,https://www.finn.no/realestate/homes/ad.html?finnkode=175361052,15385.0,5775385.0,,Rekkehus,Andel,4,112.0,117.0,1980,G - mørkegrønn,5,40296.0,130.0,Ja,1101016.0,,,,5188.0,,,60000.0,,,32828.0,,,,,,,,,,,,,,,,,,5775385.0,117.0,49362.26495726496,8314822.06408,-0.36443479217446395
922,175360706,Eksklusiv 5-roms med to store balkonger og fantastisk utsikt over Oslos paradegate. Heis og garasjeplass.,"Rostockgata 24, 0191 Oslo",12900000.0,59.90749,10.761552,https://www.finn.no/realestate/homes/ad.html?finnkode=175360706,334340.0,13245700.0,,Leilighet,Eier (Selveier),3,112.0,115.0,2015,C - mørkegrønn,5,1965.0,128.0,Ja,1828599.0,,,,5743.0,9,,11360.0,,,13926.0,,,,,,,,,,,,,,,,,,13245700.0,115.0,115180.0,8184440.747769612,0.4814380894498722
923,172458989,Unik mulighet: Eksklusiv 3(4)-roms med beliggenhet i særklasse. Solrik terrasse med nydelig sjøutsikt. 2 garasjeplasser.,"Furulundtoppen 9B, 0282 Oslo",12900000.0,59.92294,10.647235,https://www.finn.no/realestate/homes/ad.html?finnkode=172458989,334070.0,13234070.0,,Leilighet,Eier (Selveier),2,107.0,107.0,2011,D - rød,3,1952.0,115.0,,2035080.0,,,,5000.0,,,,,,287524.0,,,,,,,,,,,,,,,,,,13234070.0,107.0,123682.89719626168,7662915.482528059,0.54640204234747
925,175267647,Nydelig 2-r med arealeffektiv planløsning beliggende i grønne omgivelser i etterspurt borettslag. Lave fellesutgifter.,"Rosenhoffgata 7 A, 0569 Oslo",3400000.0,59.9296,10.7755,https://www.finn.no/realestate/homes/ad.html?finnkode=175267647,1632.0,3429114.0,,Leilighet,Andel,1,32.0,32.0,1915,F - rød,2,2852.0,35.0,,632752.0,,,,1781.0,2,,27482.0,,,28245.0,,,,,,,,,,,,,,,,,,3429114.0,32.0,107159.8125,2773616.120888494,0.2121499911391389
926,175240571,"Romslig og meget gjennomført 4-r selveier. Solrik markterrasse, heis og garasje. Barnevennlig og rolig.","Sandakerveien 74 B, 0484 Oslo",6500000.0,59.9432,10.7696,https://www.finn.no/realestate/homes/ad.html?finnkode=175240571,171704.0,6986195.0,,Leilighet,Eier (Selveier),3,84.0,84.0,2008,E - rød,4,5878.0,92.0,,1570821.0,,,,4592.0,1,,314491.0,,,13178.0,,,,,,,,,,,,,,,,,,6986195.0,84.0,83168.98809523809,6163530.344958592,0.12528633763426456
927,175099167,Fantastisk og lys 4-r endeleil. Stor balkong. 2 bad. Heis. Garasje med el-ladepunkt. Nydelig beliggende inntil Ilaparken,"Kingos gate 15, 0457 Oslo",7700000.0,59.9307,10.7521,https://www.finn.no/realestate/homes/ad.html?finnkode=175099167,193842.0,7893842.0,,Leilighet,Eier (Selveier),3,84.0,84.0,2005,D - mørkegrønn,4,6698.0,92.0,,1570821.0,,,,4172.0,5,,,,,18757.0,,,,,,,,,,,,,,,,,,7893842.0,84.0,93974.30952380953,6163530.344958592,0.24743324050931825
928,175357779,"Lekker, moderne & gjennomgående 4-R | Solrik terrasse på 31m2 | Peis | Bad fra 2017 | Garasjeplass | Rolig og attraktivt","Aslakveien 27, 0753 Oslo",5950000.0,59.94011,10.649353,https://www.finn.no/realestate/homes/ad.html?finnkode=175357779,163520.0,6302126.0,,Leilighet,Eier (Selveier),3,89.0,89.0,1966,G - oransje,4,9433.0,98.0,,1504775.0,,,,3946.0,1,,188606.0,,,15688.0,,,,,,,,,,,,,,,,,,6302126.0,89.0,70810.40449438202,6489483.635734563,-0.029295927701738833
929,173443426,"Høyt, fritt og solrikt rett ved Akerselva I Fantastisk 3-R toppleil. I Solrik takterrasse på hele 50m² I Garasje* I Heis","Lillogata 5 A, 0484 Oslo",6500000.0,59.943226,10.768077,https://www.finn.no/realestate/homes/ad.html?finnkode=173443426,175070.0,6675070.0,,Leilighet,Eier (Selveier),2,62.0,62.0,2005,D - oransje,3,7232.0,68.0,,1238642.0,,,,2536.0,7,,,,,18702.0,,,,,,,,,,,,,,,,,,6675070.0,62.0,107662.41935483871,4729335.865544319,0.34459490745296506
930,175357191,"Majorstuen/Frogner - Praktfull og klassisk 2-r m/god atmosfære. 3,40 m takhøyde - Rosett og stukkatur - Kakkelovn","Jacob Aalls gate 12 A, 0368 Oslo",5790000.0,59.92686,10.713612,https://www.finn.no/realestate/homes/ad.html?finnkode=175357191,157870.0,5999870.0,,Leilighet,Eier (Selveier),1,73.0,73.0,1897,F - oransje,,1266.0,81.0,Ja,1537550.0,,,,3095.0,3,,52000.0,,,29854.0,,,,,,,,,,,,,,,,,,5999870.0,73.0,82190.0,5446433.105251456,0.09677688401513507
931,175357204,Frogner - En sjarmerende og klassisk 3-roms m/balkong og moderne std i en av Frogners roligste gater. 3m takhøyde,"Haxthausens gate 4B, 0263 Oslo",6490000.0,59.917656,10.713779,https://www.finn.no/realestate/homes/ad.html?finnkode=175357204,174720.0,6701158.0,,Leilighet,Eier (Selveier),2,65.0,65.0,1907,G - oransje,,886.0,71.0,Ja,1442679.0,,,,3335.0,3,,36438.0,,,25954.0,,,,,,,,,,,,,,,,,,6701158.0,65.0,103094.73846153847,4924907.840009903,0.3079747855228021
932,175104284,Strøken 3- roms med meget sentral beliggenhet med balkong og egen hageflekk| Garasje med EL-lader | A- konto oppvarming,"Lørenvangen 40, 0585 Oslo",4950000.0,59.9322,10.7979,https://www.finn.no/realestate/homes/ad.html?finnkode=175104284,126342.0,5076342.0,,Leilighet,Eier (Selveier),2,63.0,66.0,2016,C - mørkegrønn,3,2103.0,74.0,,1301680.0,,12:30 - 13:00,,3161.0,1,,,,,9060.0,,,,,,,,,,,,,,24. april,,,,5076342.0,66.0,76914.27272727272,4990098.498165096,0.01713527478915644
933,175318605,"Klassisk, delikat og romslig 4-roms med solrik balkong - pent bad fra 2016 - garasjeleie - sentral, men stille bel.","Oscars gate 7 a, 0352 Oslo",9000000.0,59.9237,10.73,https://www.finn.no/realestate/homes/ad.html?finnkode=175318605,1250.0,9390248.0,,Leilighet,Aksje,3,116.0,116.0,1933,F - mørkegrønn,4,620.0,130.0,,2182510.0,,17:00 - 19:00,,6317.0,3,,388998.0,,,90376.0,,23. april,,,,,,,,,,,,,,,,9390248.0,116.0,80950.41379310345,8249631.405924806,0.1295031826682429
934,175315837,Eksklusiv leilighet med flott utsikt - Høy teknisk standard med bla. bergvarme - Heis - 2 garasjeplasser - Usjenert,"Breidablikkveien 14 K, 1167 Oslo",12500000.0,59.8565,10.7888,https://www.finn.no/realestate/homes/ad.html?finnkode=175315837,63842.0,12563842.0,,Tomannsbolig,Eier (Selveier),2,123.0,132.0,2019,B - mørkegrønn,,1841.0,,,,,17:00 - 18:30,,,1,27. april,,,,,,,,,,,,,,,,,,,,,,12563842.0,132.0,95180.62121212122,9292681.936407913,0.3015958041428526
935,175327227,"Lekker ""ny 08"" 3-roms leilighet med hybel og 2  balkonger-Midt i smørøyet-Heis-Mulighet for kjøp av garasje- Vv inkl","Sørkedalsveien 11F, 0367 Oslo",7290000.0,59.9315,10.711,https://www.finn.no/realestate/homes/ad.html?finnkode=175327227,183592.0,7473592.0,,Leilighet,Eier (Selveier),3,81.0,84.0,2008,C - rød,3,2542.0,92.0,,1906679.0,,,,3756.0,4,,,,,25378.0,,,,,,,,,,,,,,,,,,7473592.0,84.0,88971.33333333333,6163530.344958592,0.19272601900092567
936,171768225,"Lys, lekker og gjennomgående 3-roms beliggende i naturskjønne omgivelser | God standard | Peis | Fin utsikt | Lave omk.","Brekkelia 3E, 0882 Oslo",4180000.0,59.96102,10.766772,https://www.finn.no/realestate/homes/ad.html?finnkode=171768225,7810.0,4210969.0,,Leilighet,Andel,2,68.0,68.0,1959,D - rød,3,15571.0,75.0,,1086744.0,,1630 - 1730,28. april,3560.0,1,,23159.0,,,15360.0,,,,,,,,,,,,,,,,,,4210969.0,68.0,61926.01470588235,5120479.814475485,-0.19555536094441628
937,175351514,Rålekker 2-roms leilighet med vestvendt balkong m/fjordutsikt og usjenert beliggenhet like ved Lillomarka,"Ragna Nielsens vei 26, 0592 Oslo",3250000.0,59.948532,10.825116,https://www.finn.no/realestate/homes/ad.html?finnkode=175351514,114090.0,3565090.0,,Leilighet,Eier (Selveier),1,53.0,53.0,1956,F - mørkegrønn,2,6377.0,58.0,Ja,806745.0,,,,3586.0,3,,201000.0,,,9723.0,,,,,,,,,,,,,,,,,,3565090.0,53.0,67265.84905660378,4142619.942147572,-0.1501391249589279
938,175203141,"Attraktiv selveier i moderne bygg fra 2017. 6,5 kvm vestvendt balkong. Heis og garasjeplass. Varmtv. & fyring inkludert.","Lørenvangen 5, 0585 Oslo",5400000.0,59.9293,10.7954,https://www.finn.no/realestate/homes/ad.html?finnkode=175203141,136342.0,5536342.0,,Leilighet,Eier (Selveier),2,72.0,72.0,2017,C - mørkegrønn,3,3794.0,79.0,,1360703.0,,,,3190.0,4,,,,900 17 866,,,,,,,,,,,,,,,,,,,5536342.0,72.0,76893.63888888889,5381242.447096262,0.02841470823029546
939,174989090,Lekker 2-roms loftsleilighet m/vestvendt balkong og parkering* | 63 kvm gulveareal | Lave fellesutg med vv og fyring,"Sørkedalsveien 228, 0754 Oslo",3490000.0,59.9564,10.6424,https://www.finn.no/realestate/homes/ad.html?finnkode=174989090,88592.0,3736719.0,,Leilighet,Eier (Selveier),1,44.0,44.0,1956,G - mørkegrønn,2,1619.0,48.0,,870156.0,,,,1775.0,3,,158127.0,,948 94 889,66921.0,,,,,,,,,,,,,,,,,,3736719.0,44.0,84925.43181818182,3555904.018750824,0.0495986277352749
940,174909879,"Strøken 2-roms eierleil i bygg fra 2016 i 3. etg med heis. Stor balkong på 11 kvm. Rolig, sentralt og nærhet til t-bane.","Hoffsveien 65B, 0377 Oslo",4500000.0,59.9338,10.6793,https://www.finn.no/realestate/homes/ad.html?finnkode=174909879,113842.0,4613842.0,,Leilighet,Eier (Selveier),1,41.0,44.0,2016,B - rød,2,2945.0,47.0,,762637.0,,,,1789.0,3,,,,984 81 908,,,,,,,,,,,,,,,,,,,4613842.0,44.0,104860.04545454546,3555904.018750824,0.2604515896238464
941,174639578,"Fantastisk lys og moderne topp- hjørneleilighet m/svært høy standard, 52 kvm solrik terrasse, heis og garasje. 3 soverom","Stockholmgata 14, 0566 Oslo",9800000.0,59.9269,10.7682,https://www.finn.no/realestate/homes/ad.html?finnkode=174639578,246462.0,10052096.0,,Leilighet,Eier (Selveier),3,86.0,86.0,2014,,3,607.0,93.0,,1657444.0,,,,4382.0,6,,5634.0,,,,,,,,,,,,,,,,,,,,,10052096.0,86.0,116884.83720930232,6293911.66126898,0.46819840681809666
942,158509673,"STOR 3-ROMS MED UTLEIEDEL, TOTALT 113 KVM P-ROM - BALKONG - GARASJE - HEIS - FJERNVARME - SENTRALT","Vetlandsveien 121, 0686 Oslo",3574000.0,59.8936,10.841381,https://www.finn.no/realestate/homes/ad.html?finnkode=158509673,15247.0,7215247.0,,Leilighet,Andel,2,113.0,115.0,2018,B - lysegrønn,4,3801.0,128.0,,,,,,11978.0,3,,3626000.0,,,8574.0,,,,,,,,,,,,,,,,,,7215247.0,115.0,62741.27826086956,8184440.747769612,-0.12603845613567444
943,175251546,Lyst og romslig rekkehus med fjordutsikt i markagrensen på Korsvoll - 4 soverom - 2 bad - Hage + Stor veranda - Garasje,"Grinda 12B, 0861 Oslo",12500000.0,59.9646,10.7509,https://www.finn.no/realestate/homes/ad.html?finnkode=175251546,327842.0,12827842.0,13101.0,Rekkehus,Eier (Selveier),4,165.0,172.0,1962,G - oransje,6,210.0,191.0,,2305585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12827842.0,172.0,74580.47674418605,11900308.26261568,0.07505366074461506
944,175342116,Nyoppført moderne enebolig fra 2019 - Arkitekttegnet - panoramautsikt - solrikt - dobbelgarasje - gasspeis,"Doktor Holms vei 8A, 0787 Oslo",24000000.0,59.961147,10.676449,https://www.finn.no/realestate/homes/ad.html?finnkode=175342116,290642.0,24290642.0,13549.0,Enebolig,Eier (Selveier),4,243.0,286.0,2019,C - rød,,1119.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24290642.0,286.0,84932.31468531469,19332043.292307816,0.22832717990261386
945,175339032,"Lekker og unik 4 - roms topp/endeleilighet, renovert i 2020. 2 bad, 3 sov. - Barnevennlig - Solrikt - Utsikt - Garasjepl","Olaf Bulls vei 13B, 0765 Oslo",7350000.0,59.96639,10.646403,https://www.finn.no/realestate/homes/ad.html?finnkode=175339032,8010.0,7597145.0,,Leilighet,Andel,3,92.0,92.0,1982,E - rød,,27679.0,100.0,,1504775.0,,,,4471.0,4,,239135.0,,,,,,,,,,,,,,,,,,,,,7597145.0,92.0,82577.66304347826,6685055.610200145,0.1278979896474155
946,175337431,Lys og lekker 2-roms i 3. etasje med solrik balkong og vedovn | Separat kjøkken | Sentralt | Flott bakgård | P-plass*,"Schæffers gate 7, 0558 Oslo",3950000.0,59.92123,10.762518,https://www.finn.no/realestate/homes/ad.html?finnkode=175337431,7810.0,4197616.0,,Leilighet,Andel,1,45.0,45.0,1899,F - oransje,,275.0,50.0,,855058.0,,,,4769.0,3,,239806.0,,,8018.0,,,,,,,,,,,,,,,,,,4197616.0,45.0,93280.35555555555,3621094.6769060185,0.1477403680247189
947,169400158,"Lys og pen 4-roms selveierleilighet - Garasje, balkong og terrasse. Solrik og fantastisk utsikt - Nær marka","Olaf Bulls vei 72, 0765 Oslo",5950000.0,59.970695,10.64234,https://www.finn.no/realestate/homes/ad.html?finnkode=169400158,167650.0,6177456.0,,Leilighet,Eier (Selveier),3,93.0,93.0,1983,E - rød,,52641.0,100.0,,1480415.0,,,,3562.0,2,,59806.0,,,28102.0,,,,,,,,,,,,,,,,,,6177456.0,93.0,66424.25806451614,6750246.26835534,-0.08867245218685582
948,175165605,"Romslig, velholdt og pen 3-roms leilighet med balkong, peisovn, rosetter og stukkatur. Leilighet med stort potensiale!","Vogts gate 45A, 0477 Oslo",5750000.0,59.934,10.7643,https://www.finn.no/realestate/homes/ad.html?finnkode=175165605,143750.0,5893750.0,,Leilighet,Eier (Selveier),2,75.0,75.0,1901,G - oransje,3,624.0,83.0,,1101321.0,,,,3609.0,4,,,,934 06 140,68396.0,,,,,,,,,,,,,,,,,,5893750.0,75.0,78583.33333333333,5576814.421561845,0.05527474622062556
949,175333172,"Moderne, meget sentral 1-roms selveier med alkove og stor uteplass. Varmtvann/fyring inkludert. Perfekt førstegangskjøp!","Vøyensvingen 7, 0458 Oslo",3690000.0,59.930134,10.752764,https://www.finn.no/realestate/homes/ad.html?finnkode=175333172,104520.0,3822535.0,,Leilighet,Eier (Selveier),,35.0,35.0,2010,C - mørkegrønn,1,1380.0,39.0,Ja,855080.0,,,,2146.0,2,,28015.0,,,19290.0,,,,,,,,,,,,,,,,,,3822535.0,35.0,109215.28571428571,2969188.0953540765,0.25262526821551745
950,175333170,Nydelig oppusset (2020) 4-roms leilighet m/balkong - Integrerte hvitevare - Peis - Varmtvann inkl. - Rett ved Akerselva.,"Ålesundgata 3A, 0470 Oslo",5700000.0,59.938892,10.761713,https://www.finn.no/realestate/homes/ad.html?finnkode=175333170,15385.0,5915385.0,,Leilighet,Andel,3,73.0,73.0,1950,F - oransje,4,3187.0,82.0,,1260992.0,26. april,1700 - 1800,28. april,3824.0,1,,200000.0,,,43550.0,,,,,,,,,,,,,,,,,,5915385.0,73.0,81032.67123287672,5446433.105251456,0.08259566575803845
951,175332731,Voksenkollen - Enebolig fra 2015 | Kjeller m/ egen inngang | Flott utsikt | Rett ved marka | 2 min til T-banen,"Voksenkollveien 57G, 0790 Oslo",11500000.0,59.979694,10.662471,https://www.finn.no/realestate/homes/ad.html?finnkode=175332731,302770.0,11802770.0,16647.0,Enebolig,Eier (Selveier),3,166.0,176.0,2015,C - oransje,,329.0,192.0,,2837801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11802770.0,176.0,67061.19318181818,12161070.895236457,-0.02990569001696386
952,176033231,"Pen 3-roms i 2.etg., beliggende i grønne omgivelser. Moderne kjøkken (2018) og utvidet bad (2014). Vestvendt balkong!","Granittveien 12, 1158 Oslo",3550000.0,59.86508,10.819649,https://www.finn.no/realestate/homes/ad.html?finnkode=176033231,15385.0,3794875.0,,Leilighet,Andel,2,63.0,65.0,1958,F - mørkegrønn,3,78232.0,72.0,Ja,,26. april,1300 - 1400,,3709.0,2,,229490.0,,,,,,,,,,,,,,,,,,,,,3794875.0,65.0,58382.692307692305,4924907.840009903,-0.2606540895319167
953,171398989,"Romslig og lys 4-roms med solrik balkong på ca. 4,8 m² / Parkering / Nærhet til T-bane, butikk og fine turområder.","Stasjonsveien 51 C, 0771 Oslo",4250000.0,59.94825,10.664903,https://www.finn.no/realestate/homes/ad.html?finnkode=171398989,126342.0,4718394.0,,Leilighet,Eier (Selveier),3,73.0,73.0,1950,F - rød,,4348.0,85.0,Ja,1267268.0,26. april,1600 - 1700,,4670.0,2,,342052.0,,,,,,,,,,,,,,,,,,,,,4718394.0,73.0,64635.53424657534,5446433.105251456,-0.14349243085095864
