,FINN-kode,Title,Address,Prisantydning,lat,lng,url,Omkostninger,Totalpris,Felleskost/mnd.,Boligtype,Eieform,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Rom,Tomteareal,Bruttoareal,Fellesformue,Formuesverdi,Fellesgjeld,Energimerking,Pris med fellesgjeld,Renovert år,Mobil,Eierskifte-forsikring,Kommunale avg.,Tomt,Festeavgift,Fax,Felleskost/mnd. etter avdragsfri periode,Sikringsordning,Grunnflate,Utleiedel,Verditakst,Låneverdi,Lånetakst,Telefon,price,area,price_per_m2,predicted_price,priceyness
52,166263605,Lys og innbydende 3-roms med vestvendt balkong og heis. Rolig beliggenhet i enveiskjørt gate. Mulighet for p-plass,"Ole Fladagers gate 1A, 0353 Oslo",7300000.0,59.9252,10.717069,https://www.finn.no/realestate/homes/ad.html?finnkode=166263605,200580.0,7543580.0,4045.0,Leilighet,Eier (Selveier),2,84.0,84.0,2,1958,3,1076.0,92.0,,1706453.0,43000.0,C - gul,,,,Ja,,,,,,,,,,,,,7543580.0,84.0,89804.52380952382,5732144.372541029,0.27460717363515386
53,166263544,"Delikat, lys og moderne 2-roms med solrik balkong, garasjeplass og heis -sentralt - varmtvann/fyring inkl.","Nedre Skøyen vei 20, 0276 Oslo",4290000.0,59.9241,10.6806,https://www.finn.no/realestate/homes/ad.html?finnkode=166263544,109542.0,4442344.0,2987.0,Leilighet,Eier (Selveier),1,53.0,53.0,3,2001,2,3281.0,58.0,3877.0,1174581.0,42802.0,D - mørkegrønn,,,,,,,,,,,,,,,,,4442344.0,53.0,83817.81132075471,4103833.2239487935,0.07926069546377157
54,166262720,"Pen og lys 3-roms andelsleilighet i 2. etg - Hyggelig vestvendt balkong på 7,5 kvm - Minutter til tog, buss og t-bane!","Martin Skatvedts Vei 24, 0950 Oslo",3100000.0,59.94997,10.8632765,https://www.finn.no/realestate/homes/ad.html?finnkode=166262720,15285.0,3429285.0,3695.0,Leilighet,Andel,2,63.0,63.0,2,1953,3,31369.0,70.0,48336.0,,314000.0,D - rød,,,,Ja,,,,,,,,,,,,,3429285.0,63.0,54433.09523809524,4629094.884784998,-0.30000957510270077
55,166262524,"Stilren og delikat 3-roms leilighet i 2.etg | Sydvendt balkong på 7,5 kvm med frodig utsyn | Varmtvann og fyring inkl.","Raukveien 8, 0680 Oslo",3790000.0,59.892624,10.808954,https://www.finn.no/realestate/homes/ad.html?finnkode=166262524,7960.0,3921960.0,3935.0,Leilighet,Andel,2,66.0,66.0,2,1958,3,77000.0,74.0,9236.0,924569.0,124000.0,C - gul,,,,Ja,,,,,,,,,,,,,3921960.0,66.0,59423.63636363636,4786673.38303586,-0.19924414924815892
56,166262285,"Lys og sentral leilighet med balkong - Varmtvann og fyring inkl. i fellesutgifter - Kort vei til ""alt""","Enerhauggata 1, 0651 Oslo",2950000.0,59.913334,10.768236,https://www.finn.no/realestate/homes/ad.html?finnkode=166262285,15257.0,2993650.0,2604.0,Leilighet,Andel,,34.0,,4,1964,1,27700.0,39.0,,655587.0,28393.0,G - mørkegrønn,,,,Ja,,,,,,,,,,,,,2993650.0,34.0,88048.5294117647,3105836.0683600036,-0.036789565615942266
57,165945514,Gjennomgående og lys 2-roms m/balkong | Sentralt | V.v. og fyring inkludert | Ingen dok. avgift,"Strømsveien 78A, 0661 Oslo",2550000.0,59.9114,10.7942,https://www.finn.no/realestate/homes/ad.html?finnkode=165945514,15557.0,3135166.0,7960.0,Leilighet,Andel,1,50.0,50.0,2,1937,2,1438.0,55.0,59150.0,846917.0,569609.0,F - mørkegrønn,,,,,,,,,,,,,,,,,3135166.0,50.0,62703.32,3946254.725697932,-0.23008483516418643
58,166262051,Attraktiv og romslig 1/2 av tomannsbolig over 2 plan med god standard og barnevennlig beliggenhet. Garasje. Solrik hage.,"Tyslevveien 59 F, 1163 Oslo",10600000.0,59.863434,10.802889,https://www.finn.no/realestate/homes/ad.html?finnkode=166262051,280150.0,10880150.0,1600.0,Tomannsbolig,Eier (Selveier),4,194.0,219.0,,1939,,2177.0,251.0,,2616968.0,,G - oransje,,,,Ja,17902.0,,,,,,,,,,,,10880150.0,219.0,49681.0502283105,12823176.793829799,-0.1643141925284688
59,166261545,Lekker 3-roms selveier - kjøkken og bad fra 2014 - Egen garasje og biloppstillingsplass - Sydvestvendt balkong -,"Østerliveien 37 B, 1153 Oslo",4100000.0,59.877922,10.811791,https://www.finn.no/realestate/homes/ad.html?finnkode=166261545,119600.0,4308144.0,4500.0,Leilighet,Eier (Selveier),2,64.0,64.0,2,1956,,2816.0,70.0,24250.0,992292.0,88544.0,F - oransje,,,,Ja,,,,,,,,,,,,,4308144.0,64.0,67314.75,4681621.050868619,-0.08313724342579754
60,166261560,"Lekker og arealeffektiv 2-roms med nyere kjøkken og bad (2012), vestvendt balkong, utsikt, og gode solforhold!","Bølerlia 8, 0691 Oslo",2850000.0,59.88102,10.846157,https://www.finn.no/realestate/homes/ad.html?finnkode=166261560,7960.0,2974823.0,3602.0,Leilighet,Andel,1,49.0,49.0,2,1957,2,37794.0,56.0,19468.0,752322.0,116863.0,,,,,Ja,,,,,,,,,,,,,2974823.0,49.0,60710.67346938775,3893728.5596143114,-0.2691826557500523
61,166261557,Villa Nysæter er en klassisk og sjarmerende villa fra 1925 | Garasje | Stor hage | Idyllisk og sentralt | Bra 267 kvm,"Tyslevveien 51A, 1163 Oslo",14300000.0,59.864532,10.80216,https://www.finn.no/realestate/homes/ad.html?finnkode=166261557,372650.0,14672650.0,500.0,Enebolig,Eier (Selveier),3,171.0,235.0,,1925,5,3770.0,267.0,,3118982.0,,G - gul,,,,Ja,30948.0,,,,,,,,,,,,14672650.0,235.0,62436.8085106383,13663595.451167727,0.0712501869078821
62,166261447,Romslig 2-roms hjørneleilighet med balkong - Kjøkken fra 2015 & vinduer fra 2013 - Attraktiv beliggenhet,"Gråsteinveien 34, 1155 Oslo",3150000.0,59.86767,10.81589,https://www.finn.no/realestate/homes/ad.html?finnkode=166261447,15147.0,3245944.0,2388.0,Leilighet,Andel,1,58.0,58.0,,1954,,52319.0,64.0,13968.0,911785.0,80797.0,F - rød,,,,Ja,,,,,,,,,,,,,3245944.0,58.0,55964.55172413793,4366464.054366896,-0.29654732375807136
63,166261368,Nyoppført og strøken 3(4)-roms selveier over to plan med utleiedel. Balkong + terrasse. Garasjeplass og heis.,"Svingen 13B, 0192 Oslo",8750000.0,59.900707,10.779994,https://www.finn.no/realestate/homes/ad.html?finnkode=166261368,230020.0,8985064.0,4793.0,Leilighet,Eier (Selveier),3,126.0,126.0,2,2018,4,1362.0,,7302.0,1985343.0,5044.0,,,,,Ja,,,,,,,,,,,,,8985064.0,126.0,71310.03174603175,7938243.348053091,0.12387163321057493
64,160855429,Tiltalende enderekkehus med fantastisk utsikt. Solrikt og barnevennlig. Hage. Garasje med to plasser. Ekeberg skole,"Vardeveien 13 E, 1182 Oslo",11700000.0,59.895065,10.793291,https://www.finn.no/realestate/homes/ad.html?finnkode=160855429,303650.0,12003650.0,4000.0,Rekkehus,Eier (Selveier),3,151.0,151.0,,2007,5,2333.0,172.0,,2199814.0,,E - rød,,,,Ja,,,,,,,,,,,,,12003650.0,151.0,79494.37086092716,9251397.500143602,0.26043614899602474
65,166261179,Munkelia | Attraktiv 2-roms topp- og endeleilighet i trehusbebyggelse | Garasje | Nordvestvendt balkong på 7 kvm,"Mikrobølgen 2A, 1151 Oslo",3300000.0,59.868008,10.812361,https://www.finn.no/realestate/homes/ad.html?finnkode=166261179,16348.0,3552879.0,3573.0,Leilighet,Andel,1,53.0,53.0,2,1986,2,7752.0,59.0,17027.0,1044719.0,236531.0,E - rød,,,,Ja,,,,,,,,,,,,,3552879.0,53.0,67035.45283018867,4103833.2239487935,-0.1441632088719409
66,166249828,Lys og arealeffektiv 4-roms med solrik balkong - Oppussingsobjekt/potensial - Fyring/Vv. inkl. - Godt vedlikeholdt gård,"Balders gate 20, 0263 Oslo",7950000.0,59.9193,10.7115,https://www.finn.no/realestate/homes/ad.html?finnkode=166249828,212872.0,8162872.0,4110.0,Leilighet,Eier (Selveier),3,94.0,94.0,4,1936,4,1051.0,103.0,,1796157.0,,G - mørkegrønn,,,,,,,,,,,,,,,,,8162872.0,94.0,86839.06382978724,6257406.033377235,0.26583034026529617
67,165763912,Årvoll/Disen - Delikat og lekker 3-roms med solrik vestvendt balkong - Endeleilighet med lys fra 3 sider - Må ses!,"Traverveien 26, 0588 Oslo",3900000.0,59.943,10.8038,https://www.finn.no/realestate/homes/ad.html?finnkode=165763912,15257.0,3987516.0,4833.0,Leilighet,Andel,2,67.0,67.0,3,1955,3,33125.0,74.0,21436.0,957370.0,72259.0,G - mørkegrønn,,,,,,,,,,,,,,,,,3987516.0,67.0,59515.164179104475,4839199.549119481,-0.19358084399593345
68,166260651,Moderne og lekker 4-roms med god planløsning I 2 solrike balkonger I Ny i 2017 I Garasjeplass I Utbyggergaranti I Heis,"Mørtelverksbakken 13, 0580 Oslo",5500000.0,59.935066,10.806494,https://www.finn.no/realestate/homes/ad.html?finnkode=166260651,151915.0,5651915.0,2597.0,Leilighet,Eier (Selveier),3,74.0,74.0,3,2017,,9180.0,82.0,9944.0,1133304.0,,B - mørkegrønn,,,,,,,,,,,,,,,,,5651915.0,74.0,76377.22972972973,5206882.711704824,0.08201307697695626
69,166260513,Eksklusiv familieleilighet for den kresne. Egen hageparsell på 230 kvm. med epletrær og hyggegaranti. Peis og parkering*,"Damplassen 24, 0852 Oslo",10850000.0,59.944317,10.732809,https://www.finn.no/realestate/homes/ad.html?finnkode=166260513,7932.0,10900231.0,3934.0,Leilighet,Andel,3,100.0,104.0,1,1923,4,7575.0,118.0,2500.0,1448677.0,42299.0,E - oransje,,,,Ja,,,,,,,,,,,,,10900231.0,104.0,104809.91346153847,6782667.69421344,0.47441349188270543
70,166260312,"Flott, innholdsrik og romslig 3-roms selveier med terrasse, hage og garasje. Rolig, solrik og usjenert beliggenhet.","P.A. Holms vei 25 A, 1164 Oslo",4650000.0,59.85875,10.815028,https://www.finn.no/realestate/homes/ad.html?finnkode=166260312,127400.0,4777400.0,2718.0,Leilighet,Eier (Selveier),2,71.0,75.0,1,1993,3,3656.0,82.0,17340.0,1091029.0,,D - rød,,,,Ja,,,,,,,,,,,,,4777400.0,75.0,63698.666666666664,5259408.877788445,-0.09612217432213299
71,166260147,Pen 3-roms i 2.etasje med rolig beliggenhet. Flott utsikt fra leilighet. Varmtvann og fyring inkludert.,"Ekebergveien 33, 0196 Oslo",3300000.0,59.901363,10.77608,https://www.finn.no/realestate/homes/ad.html?finnkode=166260147,99375.0,3404356.0,3208.0,Leilighet,Eier (Selveier),2,44.0,44.0,2,1937,3,448.0,49.0,20496.0,807286.0,4981.0,F - mørkegrønn,,,,Ja,,,,,,,,,,,,,3404356.0,44.0,77371.72727272728,3631097.729196209,-0.06447921921247435
72,165323501,"KAMPEN HAGEBY - Innholdsrikt og idyllisk rekkehus med hage, balkong, garasjeplass og god intern beliggenhet!","Kampen hageby 55, 0655 Oslo",8850000.0,59.91169,10.785455,https://www.finn.no/realestate/homes/ad.html?finnkode=165323501,222472.0,9072472.0,2422.0,Rekkehus,Eier (Selveier),3,102.0,113.0,3,1994,,3636.0,130.0,9396.0,1502717.0,,,,,482 65 908,,,,,,,,,,,,,,9072472.0,113.0,80287.36283185841,7255403.188966025,0.2234983151143748
73,166100507,"Flott 3-roms med høy standard, sydvent balkong, heis og ildsted. Attraktiv beliggenhet og varmtvann og fyring inkludert!","Kirkeveien 49A, 0368 Oslo",5250000.0,59.9276,10.7136,https://www.finn.no/realestate/homes/ad.html?finnkode=166100507,1032.0,5365032.0,3256.0,Leilighet,Andel,2,63.0,63.0,4,1937,3,464.0,,,1378216.0,114000.0,F - mørkegrønn,,,469 40 765,,,,,,,,,,,,,,5365032.0,63.0,85159.23809523809,4629094.884784998,0.1475409809098185
74,165887757,Sjarmerende og pen 2-roms med nyoppusset bad og flott kjøkken. Topp-/endeleilighet med kort vei til T-bane og marka!,"Folke Bernadottes vei 5A, 0862 Oslo",3200000.0,59.9642,10.7383,https://www.finn.no/realestate/homes/ad.html?finnkode=165887757,8219.0,3226219.0,2315.0,Leilighet,Andel,1,36.0,38.0,3,1960,1,6399.0,,34360.0,825819.0,18000.0,,,,469 40 765,,,,13449.0,,,,,,,,,,3226219.0,38.0,84900.5,3315940.732694486,-0.027430500655665213
75,166260055,Lekker 2(3)-r i klassisk gård. Kjøkken fra 2016. Peis. Lave felleskost. 10 kvm bodplass. Indre gård på begge sider.,"Neuberggata 10 C, 0367 Oslo",4490000.0,59.9257,10.7141,https://www.finn.no/realestate/homes/ad.html?finnkode=166260055,115147.0,4672510.0,2373.0,Leilighet,Eier (Selveier),1,52.0,52.0,4,1898,2,805.0,57.0,21742.0,1195179.0,67363.0,E - oransje,,,,,,,,,,,,,,,,,4672510.0,52.0,89855.96153846153,4051307.057865173,0.14265684113791188
76,166206612,Lys og strøken 2-roms selveier med sydvendt balkong | Pusset opp 2019 | Bad 2011 | Heis | Sentral og rolig beliggenhet,"Oskar Braatens gate 9, 0474 Oslo",3390000.0,59.9327,10.7613,https://www.finn.no/realestate/homes/ad.html?finnkode=166206612,93567.0,3593042.0,2521.0,Leilighet,Eier (Selveier),1,36.0,36.0,5,1993,2,690.0,39.0,4540.0,,109475.0,G - rød,,,454 23 592,,,,,,,,,,,,,,3593042.0,36.0,99806.72222222222,3210888.400527245,0.11245153831938737
77,166132099,OPPUSSINGSOBJEKT: Stille og tilbaketrukket. Skap ditt drømmehjem i 4-mannsbolig på populære Tåsen med solrik hage.,"Spångbergveien 23A, 0853 Oslo",5790000.0,59.9421,10.7463,https://www.finn.no/realestate/homes/ad.html?finnkode=166132099,1032.0,5829032.0,2519.0,Leilighet,Andel,2,73.0,73.0,2,1920,4,12059.0,80.0,17692.0,982257.0,38000.0,C - oransje,,,980 27 690,,,,,,,,,,,,,,5829032.0,73.0,79849.75342465754,5154356.545621203,0.12300866057466564
78,165812704,"Pen, gjennomgående og arealeffektiv 2-roms selveier med fin utsikt  - Parkeringsplass* - Peis","Bergsliens gate 9C, 0354 Oslo",3950000.0,59.9254,10.7285,https://www.finn.no/realestate/homes/ad.html?finnkode=165812704,117522.0,4160215.0,2875.0,Leilighet,Eier (Selveier),1,46.0,46.0,4,1898,2,752.0,51.0,34774.0,1073509.0,92693.0,G - oransje,,,,,,,,,,,,,,,,,4160215.0,46.0,90439.45652173914,3736150.0613634503,0.10751106975218505
79,165877464,Torshov - Arealeffektiv og lys 1-roms selveier - Attraktiv og sentral beliggenhet - Perfekt førstegangskjøp,"Sandakerveien 23C, 0473 Oslo",2490000.0,59.9335,10.7614,https://www.finn.no/realestate/homes/ad.html?finnkode=165877464,79162.0,2618138.0,1984.0,Leilighet,Eier (Selveier),0,21.0,21.0,5,1936,1,696.0,24.0,,502573.0,48976.0,F - mørkegrønn,,,,,,,,,,,,,,,,,2618138.0,21.0,124673.23809523809,2422995.909272937,0.07745862454956765
80,165706295,"Lys og sjarmerende 2-roms med rosett, fløydører og vedovn -Sentral beliggenhet i stille gatetun -Kjøkken og bad fra 2013","Krumgata 2, 0170 Oslo",4700000.0,59.9223,10.7374,https://www.finn.no/realestate/homes/ad.html?finnkode=165706295,127022.0,4827022.0,2500.0,Leilighet,Eier (Selveier),1,60.0,60.0,3,1898,2,236.0,66.0,,1204320.0,,G - oransje,,,,,,,,,,,,,,,,,4827022.0,60.0,80450.36666666667,4471516.386534138,0.07650212690532321
81,166258564,Lys og stor 2-roms endeleilighet - Solrik balkong 12 kvm  - Lave felleskostnader - Marka starter rett utenfor døra.,"Kristine Bonnevies vei 15, 0592 Oslo",3400000.0,59.95101,10.82959,https://www.finn.no/realestate/homes/ad.html?finnkode=166258564,102480.0,3521705.0,2259.0,Leilighet,Eier (Selveier),1,52.0,52.0,1,1964,2,22810.0,57.0,11142.0,784450.0,19225.0,F - rød,,,,Ja,,,,,,,,,,,,,3521705.0,52.0,67725.09615384616,4051307.057865173,-0.14009431205099077
82,166258374,Moderne og delikat 3/4-roms med balkong | Garasjepl. | Heis | Felles takterrasse | Fjernvarme inkl | Attraktivt område!,"Gøteborggata 32, 0566 Oslo",6350000.0,59.926342,10.769264,https://www.finn.no/realestate/homes/ad.html?finnkode=166258374,167540.0,6522124.0,3562.0,Leilighet,Eier (Selveier),2,81.0,85.0,6,2014,3,1225.0,94.0,22090.0,1546788.0,4583.0,C - mørkegrønn,,,,Ja,,,,,,,,,,,,,6522124.0,85.0,76730.8705882353,5784670.53862465,0.11998868170775268
83,166258183,Lekker 1 roms med bad/wc fra 2019 og kjøkken fra 2016. Solrik vestvendt balkong. Fyring og varmtvann inkl.,"Ole Brumms vei 40, 0979 Oslo",2250000.0,59.949673,10.918269,https://www.finn.no/realestate/homes/ad.html?finnkode=166258183,15147.0,2398147.0,2284.0,Leilighet,Andel,,31.0,31.0,4,1968,1,132037.0,34.0,,438249.0,133000.0,D - rød,,,,Ja,,,,,,,,,,,,,2398147.0,31.0,77359.58064516129,2948257.5701091425,-0.20651798583580216
84,165778979,"Lekker 4-roms leilighet over 2 plan med vestvendt takterrasse, flott utsikt over byen - 2 store garasjeplasser","Hans C. Gjefles vei 8, 1182 Oslo",7600000.0,59.8994,10.7892,https://www.finn.no/realestate/homes/ad.html?finnkode=165778979,192754.0,7792754.0,2444.0,Leilighet,Eier (Selveier),3,97.0,98.0,,2010,4,1363.0,106.0,,,,,,,,,,,,,,,,,,,,,7792754.0,98.0,79517.89795918367,6467510.697711716,0.18640303842363082
85,166257810,"Påkostet og moderne enebolig over to plan på 163 m² - Stor, solrik terrasse - Garasje - Ljan skole - Meget barnevennlig!","Storåsveien 26 A, 1169 Oslo",9500000.0,59.846184,10.797738,https://www.finn.no/realestate/homes/ad.html?finnkode=166257810,252650.0,9752650.0,,Enebolig,Eier (Selveier),4,158.0,163.0,,2002,6,639.0,179.0,,2510286.0,,D - oransje,,,,,20103.0,,,,,,,,,,,,9752650.0,163.0,59832.20858895705,9881711.49314705,-0.013146681856834874
86,166257686,Lekkert lavenergihus med flott beliggenhet i øverste rekke - Optimale solforhold og takterrasse med sjøutsikt - Garasje,"Stenbråtveien 83 B, 1283 Oslo",3250000.0,59.85375,10.82143,https://www.finn.no/realestate/homes/ad.html?finnkode=166257686,15147.0,6250147.0,9914.0,Rekkehus,Andel,3,120.0,133.0,,2014,4,13732.0,156.0,53285.0,1363424.0,2985000.0,B - gul,,,,Ja,,,,,,,,,,,,,6250147.0,133.0,46993.58646616541,8305926.510638434,-0.28436431395371287
87,165224852,2-roms selveierleilighet - Oppussingsobjekt - Garasjeplass - Kort vei til Stovner Senter og T-bane!,"Tokerudberget 15, 0986 Oslo",2050000.0,59.9638,10.9235,https://www.finn.no/realestate/homes/ad.html?finnkode=165224852,54492.0,2185492.0,4062.0,Leilighet,Eier (Selveier),1,45.0,47.0,3,1972,2,21485.0,52.0,38224.0,560832.0,81000.0,E - rød,,,473 30 360,,,,,,,,,,,,,,2185492.0,47.0,46499.82978723404,3788676.2274470706,-0.5501757028998266
88,166106500,Innbydende 2-roms med 8 m² solrik balkong. Nytt bad kommer 2020. Walk-in closet. Kort vei til T-bane/buss og senter.,"Kristins vei 16, 0669 Oslo",2850000.0,59.914852,10.834188,https://www.finn.no/realestate/homes/ad.html?finnkode=166106500,8219.0,2985219.0,2896.0,Leilighet,Andel,1,44.0,48.0,1,1965,2,99969.0,53.0,19925.0,633286.0,127000.0,,,,482 03 069,,,,,,,,,,,,,,2985219.0,48.0,62192.0625,3841202.393530691,-0.2521123299145245
89,165931745,Tiltalende 3-roms leilighet i et rolig og tilbaketrukket område med nærhet til marka|Kort vei til kollektiv transport,"Rødbergveien 1C, 0591 Oslo",3650000.0,59.9467,10.8166,https://www.finn.no/realestate/homes/ad.html?finnkode=165931745,8220.0,4030550.0,4457.0,Leilighet,Andel,2,65.0,71.0,,1953,3,29469.0,78.0,6838.0,915226.0,372330.0,G - mørkegrønn,,,930 45 258,,,,,,,,,,,,,,4030550.0,71.0,56768.30985915493,5049304.213453963,-0.2253476112074022
90,165952876,Pen og arealeffektiv 1(2)-roms | 13 min til Oslo S | Varmt vann og fyring inkl. | Nytt bad fra 2019 | Heis |Balkong,"Garver Ytteborgs vei 139, 0977 Oslo",2200000.0,59.9507,10.9189,https://www.finn.no/realestate/homes/ad.html?finnkode=165952876,8219.0,2341219.0,2201.0,Leilighet,Andel,0,31.0,34.0,1,1969,1,132000.0,31.0,6164.0,821670.0,133000.0,E - mørkegrønn,,,906 76 337,,,,,,,,,,,,,,2341219.0,34.0,68859.38235294117,3105836.0683600036,-0.28261121041406057
91,166257536,"Innholdsrik og stor enebolig med dobbeltgarasje, 3-roms hybelleilighet, solrike uteplasser og meget sentral beliggenhet.","Brennaveien 120B, 1279 Oslo",6300000.0,59.845978,10.844045,https://www.finn.no/realestate/homes/ad.html?finnkode=166257536,172650.0,6472650.0,,Enebolig,Eier (Selveier),5,167.0,213.0,,1986,,740.0,235.0,,2010364.0,,F - mørkegrønn,,,,Ja,9108.0,,,,,,,,,,,,6472650.0,213.0,30388.028169014084,12508019.797328075,-0.6587844150215627
92,166093579,Lys og betydelig påkostet 2-R - Fyr/VV. inkl. - Brannbalk. - Ingen innsyn/ vakkert utsyn - Kjøkken/overflater fra 2016,"Torshovgata 15C, 0476 Oslo",3250000.0,59.933,10.766,https://www.finn.no/realestate/homes/ad.html?finnkode=166093579,12075.0,3319075.0,3035.0,Leilighet,Aksje,1,37.0,37.0,4,1939,2,6717.0,42.0,19509.0,769148.0,57000.0,D - rød,,,485 02 050,,,,,,,,,,,,,,3319075.0,37.0,89704.72972972973,3263414.5666108653,0.01691206935525358
93,165966547,"Lekker 4-roms selveier i 2 etg |V.v & fyring ink|Vestvendt og solrik balkong |Parkering|Kort vei til ""alt""!","Johan Castbergs vei 36, 0673 Oslo",3200000.0,59.9215,10.8674,https://www.finn.no/realestate/homes/ad.html?finnkode=165966547,,,4185.0,Leilighet,Eier (Selveier),3,71.0,71.0,2,1969,4,33109.0,78.0,20616.0,860282.0,187000.0,F - mørkegrønn,3387000.0,,906 76 337,,,,,,,,,,,,,,3200000.0,71.0,45070.42253521127,5049304.213453963,-0.45609964447505114
94,165457855,Pen og attraktiv 3-roms toppleilighet med vestvendt balkong og peis. Flotte og parkmessige fellesareal.,"Prost Hallings vei 14, 0666 Oslo",3500000.0,59.9156,10.8187,https://www.finn.no/realestate/homes/ad.html?finnkode=165457855,8219.0,3565219.0,3845.0,Leilighet,Andel,2,67.0,67.0,3,1953,3,99627.0,74.0,17000.0,830137.0,57000.0,G - oransje,,,406 17 469,,,,,,,,,,,,,,3565219.0,67.0,53212.22388059701,4839199.549119481,-0.3055238420835167
95,166255985,Lys og gjennomgående 3-roms - Flotte parkmessige fellesarealer - Begge soverom mot bakgård - P-plass etter venteliste,"Kirkeveien 83, 0361 Oslo",7450000.0,59.931892,10.723712,https://www.finn.no/realestate/homes/ad.html?finnkode=166255985,204317.0,7757350.0,4365.0,Leilighet,Eier (Selveier),2,92.0,95.0,4,1922,3,,104.0,70411.0,1579741.0,103033.0,F - lysegrønn,,,,Ja,,,,,,,,,,,,,7757350.0,95.0,81656.31578947368,6309932.199460855,0.2065158494666175
96,166260513,Eksklusiv familieleilighet for den kresne. Egen hageparsell på 230 kvm. med epletrær og hyggegaranti. Peis og parkering*,"Damplassen 24, 0852 Oslo",10850000.0,59.944317,10.732809,https://www.finn.no/realestate/homes/ad.html?finnkode=166260513,7932.0,10900231.0,3934.0,Leilighet,Andel,3,100.0,104.0,1,1923,4,7575.0,118.0,2500.0,1448677.0,42299.0,E - oransje,,,,Ja,,,,,,,,,,,,,10900231.0,104.0,104809.91346153847,6782667.69421344,0.47441349188270543
97,166062693,Lekker og gjennomført 2-roms med klassiske detaljer som stukkatur og rosett. Skjermet beliggenhet! Soverom mot bakgård.,"Zetlitz' gate 1D, 0165 Oslo",3980000.0,59.9201,10.7419,https://www.finn.no/realestate/homes/ad.html?finnkode=166062693,1032.0,3981032.0,2204.0,Leilighet,Andel,1,52.0,52.0,1,1875,3,571.0,59.0,,,,,,,954 01 810,,,,,,,,,,,,,,3981032.0,52.0,76558.30769230769,4051307.057865173,-0.017498477222057218
98,166013812,"Stor, velholdt og gjennomgående 3-roms med garasje - Innglasset balkong på 6,3 m² - Smart planløsning - Stort bad - Heis","Heimdalsgata 36, 0578 Oslo",4895000.0,59.9146,10.767,https://www.finn.no/realestate/homes/ad.html?finnkode=166013812,8357.0,4999847.0,4636.0,Leilighet,Andel,2,77.0,83.0,4,1988,3,1986.0,91.0,26035.0,1225933.0,96490.0,E - rød,,,,,,,,,,,,,,,,,4999847.0,83.0,60239.12048192771,5679618.206457409,-0.12747670133498268
