,Address,Boligtype,Bruksareal,Bruttoareal,Byggeår,Eieform,Eierskifte-forsikring,Energimerking,Etasje,FINN-kode,Fellesformue,Fellesgjeld,Felleskost/mnd.,Formuesverdi,Omkostninger,Primærrom,Prisantydning,Soverom,Title,Tomteareal,Totalpris,lat,lng,url,Rom,Kommunale avg.,Mobil,Renovert år,Festeavgift,Pris med fellesgjeld,Fax,Tomt,Felleskost/mnd. etter avdragsfri periode,Sikringsordning,Grunnflate,Utleiedel,Låneverdi,Verditakst,Lånetakst,Telefon
336,"Tvetenveien 233, 0675 Oslo",Leilighet,80.0,75.0,1973,Andel,Ja,E - rød,3,165348787,8686.0,95000.0,4506.0,833140.0,15285.0,69.0,2850000.0,2,"Stor og lys 3(2)-roms med 9,5 kvm innglasset balkong. Pent kjøkken. Heis - P-plass medfølger.",38396.0,2960285.0,59.92608,10.864608,https://www.finn.no/realestate/homes/ad.html?finnkode=165348787,3,,,,,,,,,,,,,,,
337,"Lunden 43,  leilighet K0301, 0598 Oslo",Leilighet,85.0,,2019,Eier (Selveier),,B - lysegrønn,3,164812494,,,,,28874.0,80.0,5800000.0,3,VOLLEBEKK / LUNDEN * Ny hjørneleilighet *4 roms selveier * Solrik balkong * 3 soverom * 2 bad,,5828874.0,59.938145,10.82818,https://www.finn.no/realestate/homes/ad.html?finnkode=164812494,4,,,,,,,Eiet,,,,,,,,
338,"Lindebergåsen 47A, 1068 Oslo",Leilighet,65.0,71.0,1980,Andel,Ja,D - rød,2,165215376,20130.0,57000.0,3503.0,702061.0,5332.0,51.0,2950000.0,1,"LINDEBERG: Lekker, nyoppusset 2-roms - Garasje - Nytt kjøkken 2019 - Innglasset balkong - Nær offentlig transp.",8046.0,3012332.0,59.928383,10.8790455,https://www.finn.no/realestate/homes/ad.html?finnkode=165215376,2,,,,,,,,,,,,,,,
339,"Bygdøy allé 88, 0273 Oslo",Leilighet,71.0,79.0,1938,Eier (Selveier),,G - mørkegrønn,3,158614411,38306.0,195260.0,4398.0,1548457.0,151097.0,71.0,6000000.0,2,Delikat og moderne 3-R med god planløsning - Balkong - Peis - Felles hage i sameiet - Varmtvann og fyring inkl.,919.0,6346357.0,59.9189,10.6946,https://www.finn.no/realestate/homes/ad.html?finnkode=158614411,3,,,,,,,,,,,,,,,
340,"Hovseterveien 84, 0768 Oslo",Leilighet,31.0,,1974,Andel,,C - rød,,164810160,7100.0,223000.0,2106.0,654761.0,5162.0,31.0,2990000.0,1,"Smakfull 1-roms med sovelakove i rolig område. Nytt bad 2018, Kvik-kjøkken fra 2015 og heis. Varmtvann og strøm inkl.",11000.0,3218162.0,59.9501,10.6544,https://www.finn.no/realestate/homes/ad.html?finnkode=164810160,2,,,,,,,,,,,,,,,
341,"Nedre Prinsdals vei 84F, 1263 Oslo",Tomannsbolig,124.0,140.0,1958,Eier (Selveier),Ja,G - oransje,,160301435,,,,1112788.0,112700.0,118.0,4190000.0,3,"PRINSDAL - Halvpart av tomannsbolig over 3 plan. Stue med peis. Vestvendt terrasse. To innganger! Utleid 25.500,- mnd!",1410.0,4302700.0,59.83096,10.809126,https://www.finn.no/realestate/homes/ad.html?finnkode=160301435,5,10470.0,,,,,,,,,,,,,,
342,"Tennisveien 23 B, 0777 Oslo",Leilighet,158.0,,1914,Eier (Selveier),,B - gul,2,155989489,,,3975.0,,114472.0,158.0,23600000.0,3,"Hel 2. etasje m/eneboligfølelse i eksklusiv og nyrenovert villa (TEK 10).  Heis rett inn, 3 p-plasser og solrik balkong",2832.0,23714472.0,59.954113,10.70279,https://www.finn.no/realestate/homes/ad.html?finnkode=155989489,,,,,,,,,,,,,,,,
343,"Rostockgata 60, 0194 Oslo",Leilighet,42.0,,2019,Eier (Selveier),,A - gul,2,164099817,,,2017.0,,130331.0,36.0,4925000.0,1,"NY, smakfull og delikat 2- roms leilighet med vestvendt balkong. Felles tak-terrasse med spektakulær utsikt.",6248.0,5055331.0,59.9064,10.7603,https://www.finn.no/realestate/homes/ad.html?finnkode=164099817,2,,481 34 527,,,,,,,,,,,,,
344,"Karl Staaffs vei 29, 0665 Oslo",Leilighet,64.0,70.0,1953,Andel,Ja,F - rød,1,165086079,,203000.0,3768.0,805688.0,7960.0,64.0,3600000.0,2,"Delikat 3-roms leilighet med balkong på 7,5 kvm, oppgradert bad og kjøkken. Få minutter til busstopp og dagligvarebutikk",54847.0,3810960.0,59.919727,10.814145,https://www.finn.no/realestate/homes/ad.html?finnkode=165086079,3,,,,134000.0,,,,,,,,,,,
345,"Lindebergåsen 26A, 1068 Oslo",Leilighet,102.0,110.0,1977,Andel,,,2,160475498,362386.0,325465.0,5455.0,1077845.0,8252.0,99.0,3900000.0,3,Lekker 4-roms | Stor balkong | Flott kjøkken | 2x bad/wc fra 2017 | Barnevennlig | Flytt rett inn! | Lave omk.,4012.0,4233717.0,59.929,10.8826,https://www.finn.no/realestate/homes/ad.html?finnkode=160475498,4,,,,,,,,,,,,,,,
346,"Fougstads gate 32, 0173 Oslo",Leilighet,,82.0,1925,Eier (Selveier),,,1,165061418,14284.0,64063.0,3170.0,,165622.0,74.0,5950000.0,2,"Klassisk 3-roms selveierleilighet - Nyoppusset - Originale tregulv - Peis - Takhøyde 2,78 M  -  Store, herskapelige rom",5717.0,6179685.0,59.9287,10.7477,https://www.finn.no/realestate/homes/ad.html?finnkode=165061418,3,,,,,,,,,,,,,,,
347,"Bøkkerveien 10C, G304, 0579 Oslo",Leilighet,66.0,,1933,Eier (Selveier),,C - mørkegrønn,3,165003397,,,2963.0,,148622.0,64.0,5500000.0,2,Løren/Hasle - Ny 3-roms leilighet med stor balkong på ca. 21 m² i historisk bygg - Heis - Oppvarming/varmtvann inkl.,12371.0,5648622.0,59.927887,10.795346,https://www.finn.no/realestate/homes/ad.html?finnkode=165003397,3,,,,,,,,,,,,,,,
348,"Mina Beiteplukksvei 149A, 1272 Oslo",Leilighet,83.0,90.0,2005,Eier (Selveier),Ja,E - mørkegrønn,1,161396792,20220.0,61681.0,3909.0,1006632.0,87320.0,78.0,2990000.0,2,"BJØRNDAL: Stor 3-roms selveier fra 2005 med hage - Varmtvann og oppvarming inkl. Parkering, Barnevennlig!",1801.0,3139001.0,59.827812,10.834292,https://www.finn.no/realestate/homes/ad.html?finnkode=161396792,3,,,,,,,,,,,,,,,
349,"Ensjøveien 21L, 0655 Oslo",Leilighet,80.0,88.0,2019,Eier (Selveier),,B - mørkegrønn,14,164959387,,,3186.0,,181222.0,77.0,7200000.0,2,"Innbydende 3-roms selveier fra 2019 med nydelig fjordutsikt. Heis, balkong og felles takterrasser. Vannbåren gulvvarme.",4702.0,7381222.0,59.9137,10.7888,https://www.finn.no/realestate/homes/ad.html?finnkode=164959387,3,,906 14 461,,,,,,,,,,,,,
350,"Vestlisvingen 90, 0969 Oslo",Leilighet,125.0,138.0,1973,Eier (Selveier),,,-2,164944550,,149000.0,4178.0,,,125.0,4200000.0,3,Stor 4/5-roms selveierleilighet | Stor terrasse | *Egen hageflekk | *Egen inngang | Garasje | Hjørneleilighet,30638.0,,59.9693,10.9256,https://www.finn.no/realestate/homes/ad.html?finnkode=164944550,5,,,,,4349000.0,,,,,,,,,,
351,"Rosendalsveien 27 B, 1166 Oslo",Enebolig,160.0,188.0,2019,Eier (Selveier),,C - oransje,,163284930,,,,,51572.0,153.0,10800000.0,3,"Ny enebolig tilbaketrukket fra vei. Takterrasse, dobbel garasje på 42 kvm og hage. Mulighet for hybel.",413.0,10851572.0,59.8562,10.7982,https://www.finn.no/realestate/homes/ad.html?finnkode=163284930,,,,,,,,,,,,,,,,
352,"Ingeniørveien 4, 0195 Oslo",Leilighet,53.0,53.0,2019,Andel,,D - mørkegrønn,5,164953499,,2340000.0,7128.0,981203.0,8249.0,48.0,2060000.0,1,"Ny, romslig & delikat 2-r. med flott balkong på ca. 15 kvm. Felles takterr. Nytt & rolig boområde.",10280.0,4408249.0,59.9041,10.7895,https://www.finn.no/realestate/homes/ad.html?finnkode=164953499,2,,,,,,,,,,,,,,,
353,"Kristoffer Robins vei 34, 0978 Oslo",Leilighet,72.0,80.0,1968,Andel,Ja,F - lysegrønn,4,163883623,18792.0,205000.0,4345.0,782204.0,12447.0,72.0,2750000.0,2,NY PRIS! Gjennomgående 3 roms toppleilighet med p-plass - V.v. og fyring inkl. - Fellesvaskeri - Mulig å kjøpe garasje!,53921.0,2967447.0,59.954636,10.913069,https://www.finn.no/realestate/homes/ad.html?finnkode=163883623,3,,,,,,,,,,,,,,,
354,"Haugerudveien 91, 0674 Oslo",Leilighet,47.0,53.0,2013,Eier (Selveier),Ja,,1,164807180,11884.0,,2585.0,,94840.0,47.0,3100000.0,1,Nyere 2-roms selveier med stor hage/terrasse og gode solforhold. Rett ved marka. Varmtvann og fyring inkl.,4596.0,3194840.0,59.92047,10.861851,https://www.finn.no/realestate/homes/ad.html?finnkode=164807180,2,,,,,,,,,,,,,,,
355,"Oscars gate 74, 0256 Oslo",Leilighet,84.0,95.0,1901,Eier (Selveier),Ja,G - oransje,1,158317270,5915.0,82830.0,2784.0,1735112.0,217672.0,84.0,7950000.0,1,Lekker og romslig hjørneleilighet på solsiden i vakker og klassisk bygård - skjermet beliggenhet bak flott forhage,845.0,8250502.0,59.917625,10.719945,https://www.finn.no/realestate/homes/ad.html?finnkode=158317270,,,,,,,,,,,,,,,,
356,"Grønlandsleiret 75 - H0501, 0190 Oslo",Leilighet,80.0,90.0,2017,Eier (Selveier),,,5,164665108,,,2657.0,,153450.0,76.0,5590000.0,3,Grønland - Fastpris. Første mann til mølla! Innholdsrik 4-roms fra 2017. Solrik balkong. Heis. Godt utleieobjekt.,1440.0,5743450.0,59.909348,10.768207,https://www.finn.no/realestate/homes/ad.html?finnkode=164665108,4,,,,,,,,,,,,,,,
357,"Malerhaugveien 32B, 0661 Oslo",Leilighet,67.0,,2019,Andel,,C - mørkegrønn,5,157177400,,519000.0,3689.0,,7960.0,64.0,5250000.0,2,Nyoppført og gjennomgående 3-roms i 5.etg. med solrik balkong - Utsikt - Felles takterrasse - Tilbaketrukket og sentralt,4748.0,5776960.0,59.916473,10.794679,https://www.finn.no/realestate/homes/ad.html?finnkode=157177400,3,,,,,,,,,,,,,,,
358,"Lørenveien 63A, 0585 Oslo",Leilighet,53.0,,2019,Eier (Selveier),,B - mørkegrønn,4,145449079,,,1990.0,,134400.0,47.0,4700000.0,2,"LØRENPORTEN -  Strøken, nyoppført 3-roms selveier (2019) med stor balkong - Lave fellesutgifter - Innvendige boder",9280.0,4834400.0,59.92884,10.798199,https://www.finn.no/realestate/homes/ad.html?finnkode=145449079,3,,,,,,,,,,,,,,,
359,"Lørenveien 69, B2-33, 0585 Oslo",Leilighet,86.0,,,Eier (Selveier),,,,164660823,,,3666.0,,26472.0,80.0,6190000.0,2,"LØRENPORTEN - Ny, flott 3-roms hjørneleilighet med 28 kvm syd- og vestvendt markterrasse under oppføring. Ferdig Q4 2020",4700.0,6216472.0,59.928352,10.799515,https://www.finn.no/realestate/homes/ad.html?finnkode=164660823,3,,,,,,,,,,,,,,,
360,"Grimelundshaugen 12 A, 0374 Oslo",Tomannsbolig,209.0,222.0,1770,Eier (Selveier),Ja,G - oransje,2,161276270,,,,2855971.0,590122.0,209.0,23000000.0,3,GRIMELUND GÅRD - Herskapelig 2. etasje i historisk herregård - Panoramautsikt - Romantisk og parkmessig opparbeidet have,8000.0,23590122.0,59.942623,10.692397,https://www.finn.no/realestate/homes/ad.html?finnkode=161276270,,24000.0,,,,,,,,,,,,,,
361,"Gøteborggata 31C, 0566 Oslo",Leilighet,58.0,63.0,1999,Andel,,D - rød,2,164659725,14625.0,284254.0,4859.0,,12519.0,58.0,3600000.0,1,Oppussingsobjekt med stort potensiale! Garasjeplass - Attraktiv beliggenhet - Fransk balkong - IN-ordning,1336.0,3896773.0,59.926193,10.769694,https://www.finn.no/realestate/homes/ad.html?finnkode=164659725,2,,,,,,,,,,,,,,,
362,"Garasjeplass i Grefsen stasjon, 0481 Oslo",Garasje/Parkering,,,2019,Eier (Selveier),,,,164656466,,,250.0,,10715.0,,350000.0,,Garasjeplass i nytt og moderne garasjeanlegg i Nye Grefsen stasjonsby i P7 garasjesameie.,,360715.0,59.9398,10.774804,https://www.finn.no/realestate/homes/ad.html?finnkode=164656466,,,,,,,,Eiet,,,1.0,,,,,
363,"Schweigaards gate 63, 0656 Oslo",Leilighet,66.0,71.0,1991,Andel,Ja,F - rød,6,164652375,3685.0,,4696.0,1068636.0,15035.0,64.0,4450000.0,1,Lys og pen 2-roms toppleilighet med solrik balkong | Romslig og god takhøyde | Garasjeplass | Heis | Supersentralt!,2089.0,4465035.0,59.907803,10.771,https://www.finn.no/realestate/homes/ad.html?finnkode=164652375,2,,,,,,,,,,,,,,,
364,"Othilie Thonnings vei 8, 0487 Oslo",Andre,15.0,,1990,Eier (Selveier),,,,161872191,,,0.0,0.0,6775.0,0.0,250000.0,0,Garasjeplass - ca 15 kvm - Grefsen/Kjelsås/Nydalen,,256775.0,59.95221,10.773714,https://www.finn.no/realestate/homes/ad.html?finnkode=161872191,,,,,,,,,0.0,,,,,,,
365,"Ensjøveien 31 A, 0661 Oslo",Leilighet,51.0,56.0,1939,Eier (Selveier),,G - mørkegrønn,2,164644706,22266.0,11963.0,3153.0,872981.0,100867.0,51.0,4100000.0,2,"Gjennomført, rålekker og kvadratsmart 3-R med flott beliggenhet på Ensjø - Solrik balkong - Parkeringsleie* - Sentralt!",2197.0,4212830.0,59.9116,10.7904,https://www.finn.no/realestate/homes/ad.html?finnkode=164644706,3,,,,,,,,,,,,,,,
366,"Kirkeveien 51, 0368 Oslo",Leilighet,105.0,,,Eier (Selveier),,,2,164633510,50441.0,7103.0,6568.0,,240892.0,105.0,9000000.0,,Majorstuen: Spennede prosjekt - Næringslokale med tillatelse til omgjøring til 2 selveierleiligheter. Super beliggenhet.,,9247995.0,59.927658,10.713778,https://www.finn.no/realestate/homes/ad.html?finnkode=164633510,,,,,,,,Eiet,,,,,,,,
367,"Markveien 16A, 0554 Oslo",Leilighet,64.0,72.0,1892,Andel,Ja,F - oransje,3,164613927,43842.0,,2626.0,1139809.0,7960.0,64.0,5250000.0,3,"Lys og attraktiv, gjennomgående 4-roms i 3 etasje. Etterspurt adresse, ""Midt i smørøyet""",401.0,5257960.0,59.925266,10.757381,https://www.finn.no/realestate/homes/ad.html?finnkode=164613927,4,,,,,,,,,,,,,,,
368,"Jørgen Løvlands gate 5, 0568 Oslo",Garasje/Parkering,12.0,,2011,Andel,,,,164564273,,,450.0,0.0,2700.0,12.0,325000.0,0,"Rosenhoff - Garasjeplass i oppvarmet, moderne anlegg",,327700.0,59.92831,10.775069,https://www.finn.no/realestate/homes/ad.html?finnkode=164564273,,,,,,,,,,,,,,,,
369,"Peder Claussøns gate 3, 0165 Oslo",Leilighet,72.0,82.0,1892,Andel,,G - rød,1,164451841,,97151.0,3165.0,,7932.0,72.0,4490000.0,1,Arkitekttegnet 2-roms over to etasjer - Høy standard - Alt er nytt - Takhøyde i begge etasjer er over 275 cm,254.0,4595083.0,59.9177,10.7419,https://www.finn.no/realestate/homes/ad.html?finnkode=164451841,2,,,,,,,,,,,,,,,
370,"Langerudsvingen 14B, 1187 Oslo",Rekkehus,135.0,150.0,1949,Eier (Selveier),,G - rød,3,164434496,,36098.0,3296.0,1593701.0,174222.0,125.0,6800000.0,3,Rekkehus i funkisstil med tilbaketrukket beliggenhet - Sydvestvendt solrik hage med terrasse - Østensjøvannet som nabo,102.0,7010320.0,59.8777,10.83,https://www.finn.no/realestate/homes/ad.html?finnkode=164434496,5,5245.0,,,,,,,,,,,,,,
371,"Millskvartal hus 1, leil 1-302, 0558 Oslo",Leilighet,40.0,,,Eier (Selveier),,,3,163722193,,,2100.0,,53522.0,40.0,4285516.0,1,MILLS-KVARTAL - Rålekker 2 roms selvveier med sydvendt balkong - Hvitevarer-  Heis - Felles takterrasse - Vannbåren gulv,6671.0,4339038.0,59.9213,10.762707,https://www.finn.no/realestate/homes/ad.html?finnkode=163722193,2,,992 24 078,,,,,,,,,,,,,
372,"Toftes gate 25D, 0556 Oslo",Leilighet,27.0,31.0,1888,Andel,Ja,F - rød,2,164431717,37595.0,,937.0,536130.0,15148.0,27.0,2990000.0,,Sjarmerende 1-roms leilighet mot rolig & flott bakgård | Ny balkong kommer*,3845.0,3005148.0,59.928303,10.760719,https://www.finn.no/realestate/homes/ad.html?finnkode=164431717,1,,,,,,,,,,,,,,,
373,"Dalsveien 70 B, 0775 Oslo",Rekkehus,165.0,183.0,2019,Eier (Selveier),,,,161725725,,,,,308272.0,160.0,11650000.0,3,Nyoppført rekkehus på 165m² - 3 soverom - 2 bad - Peis - Parkering - Markterrasse og felles hage -Attraktiv beliggenhet!,1392.0,11958272.0,59.951,10.6883,https://www.finn.no/realestate/homes/ad.html?finnkode=161725725,5,,,,,,,,,,,,,,,
374,"Haugerudsenteret 5, 0673 Oslo",Leilighet,85.0,93.0,2003,Eier (Selveier),Ja,F - rød,7,161594607,,,3348.0,983081.0,135600.0,81.0,4850000.0,2,Ny moderne 3-roms leilighet i 7. etasje - Garasje inkl. - Sentral beliggenhet og usjenert balkong med flott fjordutsikt!,5605.0,4985600.0,59.92243,10.856341,https://www.finn.no/realestate/homes/ad.html?finnkode=161594607,3,,,,,,,,,,,,,,,
375,"Arbos gate 2 B, 0368 Oslo",Leilighet,56.0,62.0,1982,Eier (Selveier),Ja,F - rød,7,163286286,13363.0,2206.0,1752.0,1262794.0,125502.0,56.0,4500000.0,1,"Majorstuen - 2-roms oppussingsobjekt - lys og luft - sentralt og stille , heis",1535.0,4627708.0,59.928463,10.713458,https://www.finn.no/realestate/homes/ad.html?finnkode=163286286,,,,,,,,,,,,,,,,
376,"Lørenveien 65 - 71- Leilighet B1-7, 0585 Oslo",Leilighet,53.0,,,Eier (Selveier),,,2,164183444,,,,,,48.0,4750000.0,2,SALG AV KONTRAKT: Pen 3-roms leilighet i 2etg. med stor balkong på ca. 15 kvm - Overtakelse Q4 2020,4700.0,,59.9292,10.7967,https://www.finn.no/realestate/homes/ad.html?finnkode=164183444,3,,,,,,,,,,,,,,,
377,"Lørenveien 65 - 71 - Leilighet B2-34, 0585 Oslo",Leilighet,36.0,,,Eier (Selveier),,,1,164183370,,,,,,34.0,3490000.0,1,"SALG AV KONTRAKT: Pen 2-roms leilighet i 1etg. med markterrasse på ca. 8 kvm - Overtakelse Q4, 2020",4700.0,,59.9289,10.7978,https://www.finn.no/realestate/homes/ad.html?finnkode=164183370,2,,,,,,,,,,,,,,,
378,"Sigyns gate 3, 0260 Oslo",Enebolig,831.0,947.0,1918,Eier (Selveier),,G - mørkegrønn,,144857770,,,,9283581.0,1765122.0,656.0,70000000.0,7,Særdeles gjennomført og representativ byvilla. Totalrenovert 2018/19. Høy standard i materialvalg og løsninger. Unik.,1135.0,71765122.0,59.923115,10.706591,https://www.finn.no/realestate/homes/ad.html?finnkode=144857770,,12716.0,,,,,,,,,,,,,,
379,"Neuberggata 20, 0367 Oslo",Leilighet,161.0,173.0,1902,Eier (Selveier),,,3,149838612,,369122.0,8087.0,2797557.0,373242.0,161.0,13950000.0,8,"MAJORSTUEN: Investeringsobjekt - Heis - 2 boligseksjoner i samme gård - Samlet leieinntekt for begge kr. 1 500 000,-",529.0,14692364.0,59.9276,10.7165,https://www.finn.no/realestate/homes/ad.html?finnkode=149838612,,,,,,,,,,,,,,16300000.0,,
380,"Birch-Reichenwalds gate/ Borger Withs gate, 0483 Oslo",Andre,15.0,,2014,Aksje,,,,164269409,,,200.0,,1400.0,13.0,330000.0,0,Garasjeplass i moderne garasjeanlegg - Mulighet for etablering av el-lader - Tilhørende bod med stikkontakt,18285.0,331400.0,59.9422,10.7772,https://www.finn.no/realestate/homes/ad.html?finnkode=164269409,,,485 02 050,,,,,,,,,,,,,
381,"Dronning Eufemias gate 31, 0194 Oslo",Leilighet,80.0,88.0,2019,Eier (Selveier),,C - mørkegrønn,3,162485577,,,3950.0,,17426.0,75.0,8360000.0,2,Dronninglunden| Nyoppført og attraktiv 3-roms med høy standard. Vestvendt balkong. Lav dok. avg.,2751.0,8377426.0,59.9072,10.7581,https://www.finn.no/realestate/homes/ad.html?finnkode=162485577,3,,,,,,,,,,,,,,,
382,"Sørengkaia 120, 0194 Oslo",Leilighet,65.0,,2015,Eier (Selveier),,,3,164331147,27646.0,8735.0,2666.0,1270829.0,179372.0,63.0,6500000.0,2,"Delikat 3-roms med heis, stor veranda, fjordutsikt og kveldssol. Rolig beliggenhet. Stor takterrasse med flott utsikt",3468.0,6688107.0,59.901688,10.753468,https://www.finn.no/realestate/homes/ad.html?finnkode=164331147,3,,,,,,,,,,,,,,,
383,"Tjuvholmen allé 21, 0252 Oslo",Leilighet,102.0,112.0,2012,Eier (Selveier),,,7,164263581,34028.0,,6213.0,2283638.0,484022.0,102.0,18700000.0,2,"Eksklusiv frontleil. i 7. etg m/ fantastisk beliggenhet. Magisk sjøutsikt, 2 garasjepl, heis og usjenert solrik terrasse",989.0,19184022.0,59.9069,10.7204,https://www.finn.no/realestate/homes/ad.html?finnkode=164263581,3,,,,,,,,,,,,,,,
384,"Jonsrudveien 1 E, 0268 Oslo",Leilighet,79.0,88.0,1984,Eier (Selveier),Ja,E - oransje,2,134506822,8613.0,29474.0,3301.0,1343500.0,241342.0,79.0,8950000.0,2,Lekker 3-roms leilighet med vestvendt terrasse på 10 kvm - renovert i 2017 - peis - garasjeplass - store boder.,6006.0,9220816.0,59.925266,10.695654,https://www.finn.no/realestate/homes/ad.html?finnkode=134506822,,,,,,,,,,,,,,,,
385,"Sørkedalsveien 888, 0758 Oslo",Gårdsbruk/Småbruk,216.0,133.0,1850,Eier (Selveier),,,,154397142,,,,1084523.0,222500.0,122.0,8900000.0,3,"Fantastisk mulighet. Småbruk, 12 mål tomt, grisehus, garasje m.m. Stall /2 hester - Privat ridebane. Oppussingsobjekt.",12207.0,9122500.0,60.0068,10.619,https://www.finn.no/realestate/homes/ad.html?finnkode=154397142,,9873.0,924 19 455,,,,,,,,,,,,,
386,"Jacob Aalls gate 49 B inng. Åsaveien, 0364 Oslo",Leilighet,64.0,71.0,1906,Andel,Ja,G - oransje,,159909865,28910.0,337503.0,5535.0,1386921.0,1032.0,64.0,4560000.0,2,"Pen, gjennomgående leilighet med 2 store soverom, peisovn, rosetter og stukkatur, stille beliggenhet, meget lave omk.",714.0,4898535.0,59.93055,10.723079,https://www.finn.no/realestate/homes/ad.html?finnkode=159909865,,,,,,,,,,,,,,,,
387,"Lørenveien 69, B2-35, 0585 Oslo",Leilighet,39.0,,,Eier (Selveier),,,,164187135,,,1927.0,,12672.0,37.0,3690000.0,1,"LØRENPORTEN - Ny, flott 2-roms leilighet med 15 kvm vestvendt markterrasse under oppføring. Ferdig Q4 2020.",4700.0,3702672.0,59.928352,10.799515,https://www.finn.no/realestate/homes/ad.html?finnkode=164187135,2,,,,,,,,,,,,,,,
388,"Bøkkerveien 10A, E407, 0579 Oslo",Leilighet,52.0,,1933,Eier (Selveier),,C - mørkegrønn,4,164185733,,,2346.0,,126122.0,52.0,4600000.0,1,"Ny, ubebodd og lekker 2-roms leilighet i historisk bygg - Heis - Balkong - Oppvarming/varmtvann inkl. i felleskostnader",12371.0,4726122.0,59.927887,10.795346,https://www.finn.no/realestate/homes/ad.html?finnkode=164185733,2,,,,,,,,,,,,,,,
389,"Lørenvangen 34, 0585 Oslo",Leilighet,50.0,47.0,2016,Andel,,,1,164175093,1023154.0,1501000.0,5431.0,,12257.0,47.0,1990000.0,1,LØREN - Strøken 2-roms leilighet med markterrasse på 14m2 og hagedel - A-konto fjernvarme - IN-ordn. - Populært område,1687.0,3503257.0,59.932266,10.796816,https://www.finn.no/realestate/homes/ad.html?finnkode=164175093,,,,,,,,,,,,,,,,
390,"Enebakkveien 200, 0680 Oslo",Enebolig,434.0,491.0,1952,Eier (Selveier),Ja,G - rød,,164140696,,,,2594045.0,462322.0,260.0,18000000.0,,"ABILDSØ/ MANGLERUD: Hel firemannsbolig på 1,3 mål eiendom",1308.0,18462322.0,59.889713,10.812667,https://www.finn.no/realestate/homes/ad.html?finnkode=164140696,,48945.0,,,,,,,,,,,,,,
391,"Sorgenfrigata 5, 0367 Oslo",Leilighet,93.0,103.0,1917,Eier (Selveier),,G - oransje,4,164116120,,,2609.0,1855840.0,236200.0,93.0,9100000.0,2,Lekker og påkostet 3(4)-roms m/attraktiv og rolig beliggenhet | Nyoppusset 2019 | Solrik balkong | Peis | Flytt rett inn,727.0,9336200.0,59.926846,10.717573,https://www.finn.no/realestate/homes/ad.html?finnkode=164116120,3,,,,,,,,,,,,,,,
392,"Kirkeveien 86, 0364 Oslo",Leilighet,90.0,101.0,1929,Aksje,,F - oransje,1,163944507,23994.0,,3710.0,1658204.0,18301.0,90.0,6550000.0,3,"Urban, trendy og tøff 4-roms med peis. Vakkert hageanlegg i bakgård. Lave omk.",2749.0,6568301.0,59.931526,10.721877,https://www.finn.no/realestate/homes/ad.html?finnkode=163944507,,,,,,,,,,,,,,,,
393,"Kristoffer Robins vei 34, 0978 Oslo",Leilighet,72.0,80.0,1968,Andel,Ja,F - lysegrønn,4,163883623,18792.0,205000.0,4345.0,782204.0,12447.0,72.0,2750000.0,2,NY PRIS! Gjennomgående 3 roms toppleilighet med p-plass - V.v. og fyring inkl. - Fellesvaskeri - Mulig å kjøpe garasje!,53921.0,2967447.0,59.954636,10.913069,https://www.finn.no/realestate/homes/ad.html?finnkode=163883623,3,,,,,,,,,,,,,,,
394,"Nordbergveien 2F, 0875 Oslo",Enebolig,216.0,240.0,1986,Eier (Selveier),,,2,157954267,,,,,365222.0,216.0,13300000.0,5,Meget lekker og oppusset enebolig over 2 plan |Utleiehybel - potensielt 2 stk* | Ny garasje 2018 | Sørvestvendt terrasse,705.0,13665222.0,59.9507,10.7504,https://www.finn.no/realestate/homes/ad.html?finnkode=157954267,7,20045.0,,,,,,,,,,,,,,
