,FINN-kode,Title,Address,Prisantydning,lat,lng,url,Fellesgjeld,Omkostninger,Totalpris,Felleskost/mnd.,Boligtype,Eieform,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Rom,Tomteareal,Bruttoareal,Fellesformue,Eierskifte-forsikring,Formuesverdi,Mobil,Kommunale avg.,Renovert år,Tomt,Telefon,Festeavgift,Verditakst,Pris med fellesgjeld,Lånetakst,Fax,Felleskost/mnd. etter avdragsfri periode,Sikringsordning,Grunnflate,Utleiedel,Låneverdi,price,area,price_per_m2,predicted_price,priceyness
382,159795442,Splitter ny og påkostet 4-roms med 2 herlige balkonger og 2 bad - Flere tilvalg - Garasjeplass inkl.  Må sees!,"Sigurd Hoels vei 75, 0655 Oslo",6490000.0,59.918648,10.789639,https://www.finn.no/realestate/homes/ad.html?finnkode=159795442,,179122.0,6669122.0,3939.0,Leilighet,Eier (Selveier),3,74.0,76.5,5,2019,C - mørkegrønn,4,,,,,,,,,Eiet,,,,,,,,,,,,6669122.0,76.5,87178.06535947713,4517349.3055262035,0.38956283208776554
383,166241748,Attraktivt beliggende 1-roms med god planløsning i ambassadestrøket - Perfekt førstegangskjøp - Lave felleskostnader,"Inkognitogata 6, 0258 Oslo",2250000.0,59.919273,10.724496,https://www.finn.no/realestate/homes/ad.html?finnkode=166241748,7833.0,73732.0,2331565.0,1117.0,Leilighet,Eier (Selveier),,20.0,20.0,1,1889,D - rød,1,612.0,25.0,12570.0,Ja,587871.0,,,,,,,,,,,,,,,,2331565.0,20.0,116578.25,2936462.6586634615,-0.23066596370083836
384,166250466,"VESTRE HOLMEN, Stor, utbygget halvpart av vertikaldelt tomannsbolig med skjermet beliggenhet - Solrike uterom - Garasje","Arnebråtveien 72, 0771 Oslo",14100000.0,59.952213,10.659955,https://www.finn.no/realestate/homes/ad.html?finnkode=166250466,367000.0,,,4283.0,Tomannsbolig,Andel,4,189.0,202.0,,1964,F - rød,,10093.0,223.0,,Ja,3257636.0,,,,,,,,14467000.0,,,,,,,,14100000.0,202.0,69801.9801980198,8028876.282185921,0.563130219169901
385,166241694,Blommenholm - Innholdsrik enebolig på høydedrag - store flotte oppholdsom - 5 soverom - blindvei -  utsikt - nær skole,"Bjerkåsen 38, 1365 Blommenholm",15900000.0,59.901268,10.55348,https://www.finn.no/realestate/homes/ad.html?finnkode=166241694,,412650.0,16312650.0,,Enebolig,Eier (Selveier),5,264.0,264.0,,1996,D - gul,,1256.0,288.0,,Ja,2187418.0,,15606.0,,,,,,,,,,,,,,16312650.0,264.0,61790.34090909091,9763654.549539728,0.5132741085524728
386,166241669,"Innholdsrik og moderne vertikaldelt tomannsbolig over tre plan med solrike uteplasser, fjordutsikt og garasje","Steinhammerveien 31, 1177 Oslo",8800000.0,59.874638,10.787739,https://www.finn.no/realestate/homes/ad.html?finnkode=166241669,,235150.0,9035150.0,,Tomannsbolig,Eier (Selveier),3,116.0,123.0,,1952,F - oransje,4,578.0,140.0,,Ja,1824028.0,,13680.0,,,,,,,,,,,,,,9035150.0,123.0,73456.50406504064,5818433.0060415575,0.44009154346654
387,165953131,Lys og pen 3-roms selveiet toppleilighet med ny balkong - Bad fra ca. 2010 - Sentral beliggenhet - God planløsning,"Libakkveien 6B, 1184 Oslo",3350000.0,59.8888,10.8033,https://www.finn.no/realestate/homes/ad.html?finnkode=165953131,254533.0,91354.0,3695887.0,3940.0,Leilighet,Eier (Selveier),2,66.0,66.0,4,1954,F - rød,3,52530.0,74.0,31045.0,,1014876.0,,,,,,,,,,,,,,,,3695887.0,66.0,55998.28787878788,4223556.2118614465,-0.13345689768565272
388,166241527,"Innbydende, lys og usjenert utsiktsleilighet med fjordgløtt. God standard og planløsning. Må sees!","Enebakkveien 25A, 0657 Oslo",3890000.0,59.90637,10.782425,https://www.finn.no/realestate/homes/ad.html?finnkode=166241527,106096.0,7960.0,4004056.0,4413.0,Leilighet,Andel,1,57.0,57.0,5,1935,G - mørkegrønn,2,5167.0,64.0,11816.0,Ja,974700.0,,,,,,,,,,,,,,,,4004056.0,57.0,70246.59649122808,3971733.560148797,0.008105182955599588
389,164005113,"Innflytningsklar gjennomgående 3(4)-roms byleilighet med overflateoppgraderinger, delikat nytt bad, og kjøkken. Balkong.","Oskar Braatens gate 2, 0474 Oslo",4700000.0,59.933125,10.761017,https://www.finn.no/realestate/homes/ad.html?finnkode=164005113,550000.0,7960.0,5257960.0,4805.0,Leilighet,Andel,2,69.0,69.0,2,2001,D - rød,3,1186.0,76.0,,Ja,1357003.0,,,,,,,,,,,,,,,,5257960.0,69.0,76202.31884057971,4307497.095765662,0.1993861036310829
390,153840791,"Pen, innholdsrik enebolig i kjede. Romslige uteplasser, pent opparbeidet hage og garasje. Famillevennlig beliggenhet!","Jakobsbråtan 11 F, 2008 Fjerdingby",5700000.0,59.9034,11.0932,https://www.finn.no/realestate/homes/ad.html?finnkode=153840791,,143485.0,5843485.0,,Enebolig,Eier (Selveier),4,158.0,161.0,3,1998,C - gul,6,2939.0,180.0,,,1399018.0,957 26 569,12842.0,,,,,,,,,,,,,,5843485.0,161.0,36294.93788819876,6881684.202161631,-0.16353605338017196
391,166241443,Hyggelig 2-romsleilighet med attraktiv og skjermet beliggenhet - Balkong med utsikt - Felles takterrasse - IN-ordning.,"Ekebergveien 5A, 0192 Oslo",2450000.0,59.902054,10.772842,https://www.finn.no/realestate/homes/ad.html?finnkode=166241443,1009000.0,15119.0,3474119.0,6454.0,Leilighet,Andel,1,35.0,35.0,6,2007,B - rød,2,482.0,38.0,13593.0,Ja,741111.0,,,,,,,,,,,,,,,,3474119.0,35.0,99260.54285714286,3356167.078184543,0.034541349410305955
392,166241400,"Delikat, lys toppleilighet med balkong | Originale tregulv | Varmtvann/fyring ink.| Mul. leie av p-plass | Sentralt","Sandakerveien 67 E, 0477 Oslo",3250000.0,59.940365,10.770593,https://www.finn.no/realestate/homes/ad.html?finnkode=166241400,209467.0,19248.0,3478715.0,4550.0,Leilighet,Aksje,1,50.0,50.0,5,1939,F - mørkegrønn,2,4203.0,55.0,35140.0,Ja,947546.0,,,,,,212668.0,,,,,,,,,,3478715.0,50.0,69574.3,3775871.4977056254,-0.08196824365402477
393,162420992,"Praktisk og innbydende 3-roms i 3. etasje med heis - Balkong - Kort vei til skoler, barnehager m.m.","Granbergstubben 158, 1275 Oslo",2700000.0,59.8285,10.8379,https://www.finn.no/realestate/homes/ad.html?finnkode=162420992,158659.0,8252.0,2866911.0,5195.0,Leilighet,Andel,2,80.0,80.0,3,1989,E - mørkegrønn,3,49514.0,87.0,5524.0,,856608.0,,,,,,,,,,,,,,,,2866911.0,80.0,35836.3875,4615280.33674779,-0.476137467283273
394,166155495,3-roms med solrik balkong på 9 m² med ettermiddags- og kveldssol. Varmtvann inkludert. Umiddelbar nærhet til Østmarka.,"Rustadgrenda 45, 0693 Oslo",3400000.0,59.873,10.8459,https://www.finn.no/realestate/homes/ad.html?finnkode=166155495,149000.0,8219.0,3557219.0,3390.0,Leilighet,Andel,2,67.0,72.0,2,1963,F - oransje,3,54613.0,79.0,,,965863.0,951 82 399,,,,,,,,,,,,,,,3557219.0,72.0,49405.819444444445,4391437.979669878,-0.2106776716542864
395,160141891,Koselig og innholdsrikt enderekkehus med sjøgløtt - 3 uteplasser - Garasje - Kort reisetid til Oslo sentrum!,"Sloreåsen 22A, 1257 Oslo",3700000.0,59.8448,10.7932,https://www.finn.no/realestate/homes/ad.html?finnkode=160141891,51000.0,8251.0,3759251.0,3812.0,Rekkehus,Andel,2,74.0,74.0,1,1981,,3,40297.0,83.0,17888.0,,811016.0,,,,,,,,,,,,,,,,3759251.0,74.0,50800.68918918919,4447398.568939356,-0.1680995985577134
396,166241391,"Strøken, moderne 2-roms med solrik balkong - heis - god bod/lagringsplass - nær Marka og offentlig kommunikasjon","Brekkeveien 16, 0884 Oslo",3350000.0,59.9693,10.773982,https://www.finn.no/realestate/homes/ad.html?finnkode=166241391,2430.0,100810.0,3453240.0,2367.0,Leilighet,Eier (Selveier),1,39.0,39.0,2,2011,D - mørkegrønn,,4842.0,,4164.0,Ja,975393.0,,,,,,,,,,,,,,,,3453240.0,39.0,88544.61538461539,3468088.2567234985,-0.004290586705723243
397,166241333,4 roms i 3. etasjen med flott utsikt og gode sol forhold - garasje - kort vei til skole/ servicetilbud,"Heggeveien 15F, 1481 Hagan",2860000.0,60.0027,10.9285,https://www.finn.no/realestate/homes/ad.html?finnkode=166241333,191043.0,1032.0,3052075.0,4476.0,Leilighet,Andel,3,94.0,110.0,3,1969,G - rød,4,39096.0,120.0,32880.0,,894482.0,,,,,,,,,,,,,,,,3052075.0,110.0,27746.136363636364,5454689.175789952,-0.5806539508013522
398,163857851,Romslig leilighet over 2 plan med flott utsikt - solrik og usjenert uteplass - opprinnelig 4 soverom - garasje,"Nordåskollen 75, 1415 Oppegård",4400000.0,59.775,10.7959,https://www.finn.no/realestate/homes/ad.html?finnkode=163857851,99620.0,118912.0,4618532.0,4283.0,Leilighet,Eier (Selveier),3,116.0,120.0,2,1989,F - rød,4,4750.0,129.0,42035.0,,1265478.0,,,,,,,,,,,,,,,,4618532.0,120.0,38487.76666666667,5734492.122137341,-0.21642228337221425
399,159656117,"Innholdsrik, totalrenovert 3-roms med 2 baderom, mastersuite og romslig balkong. Ulven blir nå en helt ny bydel!","Karl Staaffs vei 38, 0665 Oslo",3800000.0,59.919132,10.8127165,https://www.finn.no/realestate/homes/ad.html?finnkode=159656117,171487.0,7960.0,3979447.0,3768.0,Leilighet,Andel,2,63.0,63.0,1,1955,F - rød,,54542.0,70.0,10999.0,Ja,792788.0,,,,,,134000.0,,,,,,,,,,3979447.0,63.0,63165.8253968254,4139615.3279572297,-0.03946000264889271
400,166240731,Tiltalende 3-roms selveier med gode solforhold og garasjeplass med el-punkt! Barnevennlig- Heis Attraktiv beliggenhet!,"Midtoddveien 26 A, 0494 Oslo",5400000.0,59.966167,10.786828,https://www.finn.no/realestate/homes/ad.html?finnkode=166240731,,146150.0,5546150.0,2571.0,Leilighet,Eier (Selveier),2,67.0,70.0,2,2005,D - rød,,4176.0,78.0,,Ja,,,,,,,,,,,,,,,,,5546150.0,70.0,79230.71428571429,4335477.390400401,0.24627226451878137
401,166240655,"Meget attraktiv 2-roms med sentral beliggenhet. Innglasset balkong, god planløsning og heisadkomst.","Dælenenggata 3A, 0567 Oslo",3150000.0,59.925835,10.7744875,https://www.finn.no/realestate/homes/ad.html?finnkode=166240655,59451.0,7960.0,3217411.0,2725.0,Leilighet,Andel,1,33.0,38.0,3,1958,,,994.0,43.0,23961.0,,,,,,,,,,,,,,,,,,3217411.0,38.0,84668.71052631579,3440107.96208876,-0.06692585634305281
402,158769654,"Bekkestua/Ringhøyden - Lys og pen 2- roms seniorleilighet (65 år +) med nydelig utsikt, heis og felles terrasse","Gamle Ringeriksvei 21 C, 1356 Bekkestua",3400000.0,59.916546,10.595116,https://www.finn.no/realestate/homes/ad.html?finnkode=158769654,,98800.0,3498800.0,2275.0,Leilighet,Eier (Selveier),1,42.0,42.0,4,1921,,2,3860.0,45.0,,,695623.0,,,,,,,,,,,,,,,,3498800.0,42.0,83304.76190476191,3552029.140627715,-0.015098976538258313
403,166240620,"Familievennlig halvpart tomannsbolig i stille og rolig område - Stor, solrik hage - Garasje","Bjerkealléen 34, 0487 Oslo",6950000.0,59.948452,10.779975,https://www.finn.no/realestate/homes/ad.html?finnkode=166240620,,188872.0,7138872.0,,Tomannsbolig,Eier (Selveier),2,93.0,118.0,,1934,G - oransje,,685.0,133.0,,Ja,1949828.0,,17439.0,,,,,,,,,,,,,,7138872.0,118.0,60498.91525423729,5678531.532867864,0.22886211431569947
404,165768727,Balkong på 31 kvm. med kveldssol. Garasjeplass med El-bil lader. Heis. Sentral beliggenhet. Fyring og varmtvann inkl.,"Skytterdalen 7, 1337 Sandvika",3700000.0,59.8961,10.5243,https://www.finn.no/realestate/homes/ad.html?finnkode=165768727,6145.0,102172.0,3808317.0,3534.0,Leilighet,Eier (Selveier),2,72.0,72.0,,1997,E - mørkegrønn,3,15673.0,76.0,3457.0,,1067597.0,,,,,,,,,,,,,,,,3808317.0,72.0,52893.291666666664,4391437.979669878,-0.1424693722003294
405,162015864,Ypperlig familiebolig over 3 plan med sentral beliggenhet - Gode solforhold - Dobbelgarasje,"Ånnerudveien 14 a, 1383 Asker",5590000.0,59.8292,10.4055,https://www.finn.no/realestate/homes/ad.html?finnkode=162015864,,141002.0,5731002.0,,Enebolig,Eier (Selveier),3,229.0,229.0,3,1914,G - oransje,5,1473.0,253.0,,,2255847.0,,8429.0,,,,,,,,,,,,,,5731002.0,229.0,25026.2096069869,8784344.237323869,-0.42708068858120285
406,162646154,"Stort, lyst & innholdsrikt rekkehus over 3 et. med utleiemulighet|Gar.plass|Peiser|2 bad+ vaskerom|3(4) sov|Uteplasser.","Skogbrynet 19E, 0283 Oslo",9390000.0,59.9156,10.6472,https://www.finn.no/realestate/homes/ad.html?finnkode=162646154,,238722.0,9628722.0,,Rekkehus,Eier (Selveier),3,163.0,180.0,3,1977,F - oransje,5,131.0,200.0,,,2556433.0,452 51 817,13661.0,,,,,,,,,,,,,,9628722.0,180.0,53492.9,7413309.800221669,0.2614735004441684
407,163419425,Pen 2-roms hjørneleilighet i 5. etg med heis og stor balkong! Varmtvann inkludert i felleskostn.IN-ordning.Sentralt,"Ekebergveien 5A, 0192 Oslo",2650000.0,59.902054,10.772842,https://www.finn.no/realestate/homes/ad.html?finnkode=163419425,1279851.0,12447.0,3942298.0,7098.0,Leilighet,Andel,1,44.0,44.0,5,2008,C - rød,,481.0,50.0,14926.0,Ja,867095.0,,,,,,,,,,,,,,,,3942298.0,44.0,89597.68181818182,3607989.7298971927,0.0886130463018695
408,166240387,Arealeffektiv 2-roms leilighet m/vestvendt balkong og utsikt  - Lave felleskostnader m/v.v + fyring inkl. - Heis!,"Disenveien 27, 0587 Oslo",3150000.0,59.94086,10.794167,https://www.finn.no/realestate/homes/ad.html?finnkode=166240387,28601.0,7960.0,3186561.0,1754.0,Leilighet,Andel,1,32.0,32.0,5,1957,G - mørkegrønn,2,30262.0,36.0,12505.0,Ja,726881.0,,,,,,,,,,,,,,,,3186561.0,32.0,99580.03125,3272226.194280327,-0.02652826778277273
409,166240379,Innbydende 2-roms m/vestvendt balkong og flott utsikt - Kjøkken fra 2015 - V.vann/fyring inkl. - IN-ordning - Sentralt!,"Grenseveien 30D, 0571 Oslo",2890000.0,59.92493,10.779707,https://www.finn.no/realestate/homes/ad.html?finnkode=166240379,261596.0,7960.0,3159556.0,3395.0,Leilighet,Andel,1,36.0,36.0,2,1940,F - mørkegrønn,2,3601.0,40.0,14426.0,Ja,709491.0,,,,,,,,,,,,,,,,3159556.0,36.0,87765.44444444444,3384147.372819282,-0.06867047928543535
410,161416501,Vollen/Sjøstrand - Tiltalende og moderne enderekkehus med kort vei til fjorden - 2 garasjeplasser - 4 soverom - 2 bad,"Bjerkås Terrasse 10, 1391 Vollen",5950000.0,59.793,10.4886,https://www.finn.no/realestate/homes/ad.html?finnkode=161416501,,155752.0,6105752.0,2975.0,Rekkehus,Eier (Selveier),4,103.0,109.0,2,2016,B - oransje,5,116.0,121.0,37668.0,,1462475.0,,1458.0,,,,189902.0,,,,,,,,,,6105752.0,109.0,56016.07339449541,5426708.881155214,0.11789842674140871
411,165754139,Enebolig over to plan med dobbelgarasje m/ ladeboks for el-bil - fine uteområder - Del av kjeller med egen inngang.,"Finstadåsen 5, 1475 Finstadjordet",5950000.0,59.91048,10.960433,https://www.finn.no/realestate/homes/ad.html?finnkode=165754139,,149972.0,6099972.0,,Enebolig,Eier (Selveier),4,215.0,233.0,2,1976,E - gul,7,966.0,258.0,,,1991524.0,930 68 198,16321.0,,,,,,,,,,,,,,6099972.0,233.0,26180.137339055793,8896265.415862825,-0.37734739147459706
412,161598102,Lys 3-roms hjørneleilighet med solrik balkong. Utvidet bad. Barnevennlig og nær marka. God intern beliggenhet!,"Kurveien 34, 0494 Oslo",4450000.0,59.96158,10.791124,https://www.finn.no/realestate/homes/ad.html?finnkode=161598102,218000.0,7932.0,4675932.0,3764.0,Leilighet,Andel,2,67.0,67.0,1,1951,,,69070.0,74.0,25856.0,Ja,1266949.0,,,,,,,,,,,,,,,,4675932.0,67.0,69790.02985074627,4251536.5064961845,0.09514805262015535
413,166240226,Moderne og lys 3-roms leilighet med innglasset balkong på 6kvm. Varmtvann og fyring inkludert. Attraktiv område!,"Sigrid Undsets vei 1, 0669 Oslo",3550000.0,59.911793,10.836416,https://www.finn.no/realestate/homes/ad.html?finnkode=166240226,429000.0,15285.0,3994285.0,6241.0,Leilighet,Andel,2,68.0,78.0,4,1964,E - lysegrønn,3,18469.0,86.0,,Ja,869264.0,,,,,,,,,,,,,,,,3994285.0,78.0,51208.782051282054,4559319.747478312,-0.13230884473015792
414,166240284,"Moderne, gjennomgående 3-roms hjørneleilighet med nordvestvendt balkong, garasjeplass og heisadkomst. A-konto fjernvarme","Dampsaga allé 18, 2053 Jessheim",4290000.0,60.141296,11.179374,https://www.finn.no/realestate/homes/ad.html?finnkode=166240284,,118400.0,4408400.0,3084.0,Leilighet,Eier (Selveier),2,82.0,85.0,3,2013,C - mørkegrønn,3,9162.0,92.0,21725.0,,1009902.0,,7764.0,,,,,,,,,,,,,,4408400.0,85.0,51863.529411764706,4755181.809921483,-0.07572311895616757
415,166240222,"Lys og lekker 2-roms leilighet på attraktive Tjuvholmen. Meget arealeffektiv planløsning, solrik balkong og heisadkomst.","Tjuvholmen allé 4, 0252 Oslo",3990000.0,59.908707,10.723046,https://www.finn.no/realestate/homes/ad.html?finnkode=166240222,3989.0,110970.0,4104959.0,2279.0,Leilighet,Eier (Selveier),1,31.0,31.0,7,2007,D - mørkegrønn,,384.0,36.0,6531.0,,904315.0,,,,,,,,,,,,,,,,4104959.0,31.0,132418.03225806452,3244245.8996455884,0.23531282028399048
416,158265353,Pen 3-roms selveier med god standard fra 2016 med romslig terrasse. Nær flotte turområder.,"Fetveien 2296, 1910 Enebakkneset",2250000.0,59.79371,11.261913,https://www.finn.no/realestate/homes/ad.html?finnkode=158265353,,67200.0,2317200.0,1728.0,Leilighet,Eier (Selveier),2,57.0,57.0,2,2016,B - rød,,1603.0,62.0,1668.0,Ja,630000.0,,,,,,,,,,,,,,,,2317200.0,57.0,40652.63157894737,3971733.560148797,-0.5388431041732265
417,165946819,"Lys, gjennomgående 2-roms med stor solrik balkong | Nytt bad i regi av borettslaget i 2020 | ""Alt"" inkl. i felleskostn.","Radarveien 45, 1152 Oslo",3100000.0,59.8775,10.806,https://www.finn.no/realestate/homes/ad.html?finnkode=165946819,90000.0,8219.0,3198219.0,3923.0,Leilighet,Andel,1,53.0,53.0,,1957,,2,40765.0,58.0,15256.0,,840768.0,926 01 461,,2019,,,,,,,23 03 01 88,,,,,,3198219.0,53.0,60343.75471698113,3859812.3816098417,-0.18802448412759887
418,166239885,Meget sjarmerende og nyoppusset 2-roms selveier beliggende i 3 etasje. Attraktiv beliggenhet i Det Rivertzke kvartal!,"Uelands gate 65, 0462 Oslo",3800000.0,59.936295,10.750344,https://www.finn.no/realestate/homes/ad.html?finnkode=166239885,65339.0,107770.0,3973109.0,2471.0,Leilighet,Eier (Selveier),1,47.0,47.0,3,1911,G - oransje,2,29591.0,52.0,15076.0,Ja,918673.0,,,,,,,,,,,,,,,,3973109.0,47.0,84534.23404255319,3691930.6138014086,0.07339938884122787
419,166239888,"Lyst og velholdt enderekkehus I Vestvendt terrasse og hage I Garasje I Svært barnevennlig, attraktivt og sentralt område","Stordamveien 47 F, 0671 Oslo",6500000.0,59.912056,10.85529,https://www.finn.no/realestate/homes/ad.html?finnkode=166239888,,176200.0,6676200.0,750.0,Rekkehus,Eier (Selveier),3,115.0,119.0,,1967,G - oransje,,226.0,131.0,,Ja,1325442.0,,9923.0,,,,,,,,,,,,,,6676200.0,119.0,56102.52100840336,5706511.827502603,0.15694101476327837
420,166239874,"Bo skjermet og barnevennlig, i en pen, nylig oppgradert 4-roms selveier med Aubo-kjøkken fra 2019 og vestvendt balkong.","Østerliveien 49B, 1153 Oslo",4490000.0,59.87616,10.813695,https://www.finn.no/realestate/homes/ad.html?finnkode=166239874,117970.0,126120.0,4734090.0,4031.0,Leilighet,Eier (Selveier),3,71.0,71.0,,1955,G - oransje,,3131.0,78.0,,,1507956.0,,,,,,,,,,,,,,,,4734090.0,71.0,66677.32394366198,4363457.68503514,0.08152473222620671
421,166239827,"Tiltalende 4-roms selveierleilighet med høy standard i andre etasje. To bad, balkong og dobbel garasjeplass.","Hornerudveien 7, 1461 Lørenskog",6250000.0,59.92647,10.938426,https://www.finn.no/realestate/homes/ad.html?finnkode=166239827,3060.0,167270.0,6420330.0,3396.0,Leilighet,Eier (Selveier),3,122.0,122.0,2,2013,A - rød,,7688.0,,5918.0,,1687328.0,,,,,,,,,,,,,,,,6420330.0,122.0,52625.65573770492,5790452.711406819,0.10325904122306895
422,166239839,Lys og luftig 2-roms toppleilighet m/vestvendt balkong og flotte solforhold. Nær marka!,"Kurveien 58, 0494 Oslo",3750000.0,59.963062,10.790559,https://www.finn.no/realestate/homes/ad.html?finnkode=166239839,209000.0,15119.0,3974119.0,3692.0,Leilighet,Andel,1,54.0,54.0,3,1954,,,69070.0,59.0,24766.0,Ja,1072037.0,,,,,,,,,,,,,,,,3974119.0,54.0,73594.79629629629,3887792.67624458,0.02196152715620414
423,161594607,Ny moderne 3-roms leilighet i 7. etasje - Garasje inkl. - Sentral beliggenhet og usjenert balkong med flott fjordutsikt!,"Haugerudsenteret 5, 0673 Oslo",4850000.0,59.92243,10.856341,https://www.finn.no/realestate/homes/ad.html?finnkode=161594607,,135600.0,4985600.0,3348.0,Leilighet,Eier (Selveier),2,81.0,85.0,7,2003,F - rød,3,5605.0,93.0,,Ja,983081.0,,,,,,,,,,,,,,,,4985600.0,85.0,58654.117647058825,4755181.809921483,0.047318826462820596
424,165344300,"Innholdsrik enebolig bygget med to etasjer og en godkjent hybelleilighet! Gode solforhold, dobbelgarasje og terrasse!","Rolvsrudveien 19, 1476 Rasta",6950000.0,59.92411,10.942118,https://www.finn.no/realestate/homes/ad.html?finnkode=165344300,,174972.0,7124972.0,,Enebolig,Eier (Selveier),6,208.0,219.0,2,1988,D - gul,8,798.0,243.0,,,1983927.0,930 68 198,20440.0,,,,,,,,,,,,,,7124972.0,219.0,32534.118721461185,8504541.290976482,-0.17699449402933531
425,166048098,4-roms rekkehusleilighet over 2 plan på bakkeplan|Nytt bad fra 2016| Spiseplass på kjøkken|Garasjeplass*| Perfekt famili,"Beverveien 4, 0596 Oslo",3100000.0,59.9435,10.8459,https://www.finn.no/realestate/homes/ad.html?finnkode=166048098,543715.0,5032.0,3648747.0,5154.0,Leilighet,Andel,3,82.0,92.0,1,1958,G - rød,4,19371.0,,,,1159389.0,417 58 300,,,,,,,,,,,,,,,3648747.0,92.0,39660.29347826087,4951043.872364655,-0.3052146166673655
426,166239734,"Stor 4-roms selveierleilighet med høy standard med to bad, balkong og dobbel garasjeplass. Populært boområde.","Hornerudveien 7, 1461 Lørenskog",6150000.0,59.92647,10.938426,https://www.finn.no/realestate/homes/ad.html?finnkode=166239734,3060.0,164770.0,6317830.0,3396.0,Leilighet,Eier (Selveier),3,122.0,122.0,1,2013,A - rød,,7688.0,,,,1687328.0,,,,,,,,,,,,,,,,6317830.0,122.0,51785.49180327869,5790452.711406819,0.08716531774182812
427,166239627,"Pen 4-roms selveierleilighet med høy standard i første etasje. To bad, balkong og dobbel garasjeplass.","Hornerudveien 7, 1476 Rasta",6200000.0,59.92647,10.938426,https://www.finn.no/realestate/homes/ad.html?finnkode=166239627,3060.0,171770.0,6374830.0,3396.0,Leilighet,Eier (Selveier),3,122.0,122.0,1,2013,A - rød,,7688.0,,5918.0,,1687328.0,,,,,,,,,,,,,,,,6374830.0,122.0,52252.70491803279,5790452.711406819,0.09614694699533288
428,165899678,"Ny villaleilighet med høy standard, heis, 2 garasjepl. Markterrasse med gode solforhold. Stort kjellerrom, 2 bad, 3 sov.","Mylskerudveien 36, 1152 Oslo",11900000.0,59.8756,10.806,https://www.finn.no/realestate/homes/ad.html?finnkode=165899678,,13722.0,11913722.0,5477.0,Leilighet,Eier (Selveier),3,121.0,123.0,1,2019,B - lysegrønn,4,1920.0,,,,,922 44 022,,,,,,,,,22 69 10 13,,,,,,11913722.0,123.0,96859.52845528456,5818433.0060415575,0.716659862498588
